hour;minute;second;event;total
13;18;23;EventSent;129
13;18;24;EventSent;320
13;18;25;EventSent;340
13;18;26;EventSent;326
13;18;27;EventSent;364
13;18;28;EventSent;391
13;18;29;EventSent;366
13;18;30;EventSent;372
13;18;31;EventSent;374
13;18;32;EventSent;387
13;18;33;EventSent;405
13;18;34;EventSent;402
13;18;35;EventSent;396
13;18;36;EventSent;419
13;18;37;EventSent;405
13;18;38;EventSent;415
13;18;39;EventSent;418
13;18;40;EventSent;410
13;18;41;EventSent;415
13;18;42;EventSent;425
13;18;43;EventSent;417
13;18;44;EventSent;418
13;18;45;EventSent;428
13;18;46;EventSent;426
13;18;47;EventSent;412
13;18;48;EventSent;414
13;18;49;EventSent;441
13;18;50;EventSent;439
13;18;51;EventSent;441
13;18;52;EventSent;437
13;18;53;EventSent;384
13;18;54;EventSent;436
13;18;55;EventSent;438
13;18;56;EventSent;445
13;18;57;EventSent;431
13;18;58;EventSent;436
13;18;59;EventSent;447
13;19;00;EventSent;430
13;19;01;EventSent;426
13;19;02;EventSent;442
13;19;03;EventSent;429
13;19;04;EventSent;446
13;19;05;EventSent;448
13;19;06;EventSent;442
13;19;07;EventSent;452
13;19;08;EventSent;430
13;19;09;EventSent;430
13;19;10;EventSent;440
13;19;11;EventSent;440
13;19;12;EventSent;445
13;19;13;EventSent;437
13;19;14;EventSent;427
13;19;15;EventSent;443
13;19;16;EventSent;446
13;19;17;EventSent;446
13;19;18;EventSent;426
13;19;19;EventSent;445
13;19;20;EventSent;447
13;19;21;EventSent;443
13;19;22;EventSent;437
13;19;23;EventSent;434
13;19;24;EventSent;439
13;19;25;EventSent;435
13;19;26;EventSent;428
13;19;27;EventSent;436
13;19;28;EventSent;432
13;19;29;EventSent;449
13;19;30;EventSent;447
13;19;31;EventSent;446
13;19;32;EventSent;439
13;19;33;EventSent;427
13;19;34;EventSent;431
13;19;35;EventSent;446
13;19;36;EventSent;440
13;19;37;EventSent;437
13;19;38;EventSent;427
13;19;39;EventSent;435
13;19;40;EventSent;425
13;19;41;EventSent;442
13;19;42;EventSent;437
13;19;43;EventSent;419
13;19;44;EventSent;428
13;19;45;EventSent;434
13;19;46;EventSent;447
13;19;47;EventSent;441
13;19;48;EventSent;432
13;19;49;EventSent;441
13;19;50;EventSent;438
13;19;51;EventSent;435
