hour;minute;second;event;total
13;18;23;AckSent;495
13;18;23;EventSent;259
13;18;24;AckSent;1431
13;18;24;EventSent;366
13;18;25;AckSent;1540
13;18;25;EventSent;412
13;18;26;AckSent;1459
13;18;26;EventSent;405
13;18;27;AckSent;1385
13;18;27;EventSent;412
13;18;28;AckSent;1584
13;18;28;EventSent;410
13;18;29;AckSent;1580
13;18;29;EventSent;427
13;18;30;AckSent;1541
13;18;30;EventSent;431
13;18;31;AckSent;1541
13;18;31;EventSent;428
13;18;32;AckSent;1530
13;18;32;EventSent;416
13;18;33;AckSent;1551
13;18;33;EventSent;428
13;18;34;AckSent;1614
13;18;34;EventSent;425
13;18;35;AckSent;1594
13;18;35;EventSent;432
13;18;36;AckSent;1565
13;18;36;EventSent;441
13;18;37;AckSent;1596
13;18;37;EventSent;438
13;18;38;AckSent;1676
13;18;38;EventSent;443
13;18;39;AckSent;1674
13;18;39;EventSent;433
13;18;40;AckSent;1709
13;18;40;EventSent;439
13;18;41;AckSent;1863
13;18;41;EventSent;442
13;18;42;AckSent;1822
13;18;42;EventSent;437
13;18;43;AckSent;1618
13;18;43;EventSent;442
13;18;44;AckSent;1701
13;18;44;EventSent;438
13;18;45;AckSent;1747
13;18;45;EventSent;425
13;18;46;AckSent;1691
13;18;46;EventSent;432
13;18;47;AckSent;1463
13;18;47;EventSent;437
13;18;48;AckSent;1571
13;18;48;EventSent;445
13;18;49;AckSent;1730
13;18;49;EventSent;446
13;18;50;AckSent;1703
13;18;50;EventSent;443
13;18;51;AckSent;1604
13;18;51;EventSent;436
13;18;52;AckSent;1716
13;18;52;EventSent;439
13;18;53;AckSent;1636
13;18;53;EventSent;442
13;18;54;AckSent;1732
13;18;54;EventSent;441
13;18;55;AckSent;1756
13;18;55;EventSent;436
13;18;56;AckSent;1687
13;18;56;EventSent;418
13;18;57;AckSent;1689
13;18;57;EventSent;448
13;18;58;AckSent;1638
13;18;58;EventSent;448
13;18;59;AckSent;1629
13;18;59;EventSent;440
13;19;00;AckSent;1697
13;19;00;EventSent;439
13;19;01;AckSent;1727
13;19;01;EventSent;443
13;19;02;AckSent;1767
13;19;02;EventSent;444
13;19;03;AckSent;1773
13;19;03;EventSent;442
13;19;04;AckSent;1825
13;19;04;EventSent;447
13;19;05;AckSent;1813
13;19;05;EventSent;447
13;19;06;AckSent;1664
13;19;06;EventSent;449
13;19;07;AckSent;1690
13;19;07;EventSent;449
13;19;08;AckSent;1584
13;19;08;EventSent;442
13;19;09;AckSent;1589
13;19;09;EventSent;439
13;19;10;AckSent;1606
