hour;minute;second;event;total
13;18;23;EventSent;212
13;18;24;EventSent;648
13;18;25;EventSent;752
13;18;26;EventSent;751
13;18;27;EventSent;747
13;18;28;EventSent;766
13;18;29;EventSent;754
13;18;30;EventSent;786
13;18;31;EventSent;806
13;18;32;EventSent;803
13;18;33;EventSent;791
13;18;34;EventSent;783
13;18;35;EventSent;800
13;18;36;EventSent;815
13;18;37;EventSent;851
13;18;38;EventSent;854
13;18;39;EventSent;851
13;18;40;EventSent;851
13;18;41;EventSent;833
13;18;42;EventSent;859
13;18;43;EventSent;851
13;18;44;EventSent;856
13;18;45;EventSent;877
13;18;46;EventSent;859
13;18;47;EventSent;856
13;18;48;EventSent;858
13;18;49;EventSent;858
13;18;50;EventSent;846
13;18;51;EventSent;834
13;18;52;EventSent;864
13;18;53;EventSent;843
13;18;54;EventSent;840
13;18;55;EventSent;839
13;18;56;EventSent;862
13;18;57;EventSent;840
13;18;58;EventSent;859
13;18;59;EventSent;832
13;19;00;EventSent;840
13;19;01;EventSent;831
13;19;02;EventSent;862
13;19;03;EventSent;849
13;19;04;EventSent;829
13;19;05;EventSent;859
13;19;06;EventSent;867
13;19;07;EventSent;872
13;19;08;EventSent;857
13;19;09;EventSent;836
13;19;10;EventSent;844
13;19;11;EventSent;851
13;19;12;EventSent;851
13;19;13;EventSent;858
13;19;14;EventSent;838
13;19;15;EventSent;847
13;19;16;EventSent;868
13;19;17;EventSent;858
13;19;18;EventSent;860
13;19;19;EventSent;845
13;19;20;EventSent;849
13;19;21;EventSent;864
13;19;22;EventSent;870
13;19;23;EventSent;864
13;19;24;EventSent;864
13;19;25;EventSent;859
13;19;26;EventSent;863
13;19;27;EventSent;840
13;19;28;EventSent;871
13;19;29;EventSent;849
13;19;30;EventSent;864
13;19;31;EventSent;863
13;19;32;EventSent;861
13;19;33;EventSent;867
13;19;34;EventSent;856
13;19;35;EventSent;856
13;19;36;EventSent;872
13;19;37;EventSent;857
13;19;38;EventSent;875
13;19;39;EventSent;860
13;19;40;EventSent;855
