hour;minute;second;event;total
12;35;21;AckSent;272
12;35;22;AckSent;746
12;35;23;AckSent;697
12;35;24;AckSent;739
12;35;25;AckSent;701
12;35;26;AckSent;807
12;35;27;AckSent;750
12;35;28;AckSent;813
12;35;29;AckSent;821
12;35;30;AckSent;789
12;35;31;AckSent;801
12;35;32;AckSent;743
12;35;33;AckSent;767
12;35;34;AckSent;850
12;35;35;AckSent;779
12;35;36;AckSent;782
12;35;37;AckSent;820
12;35;38;AckSent;859
12;35;39;AckSent;818
12;35;40;AckSent;823
12;35;41;AckSent;790
12;35;42;AckSent;824
12;35;43;AckSent;808
12;35;44;AckSent;814
12;35;45;AckSent;796
12;35;46;AckSent;852
12;35;47;AckSent;836
12;35;48;AckSent;885
12;35;49;AckSent;897
12;35;50;AckSent;858
12;35;51;AckSent;845
12;35;52;AckSent;833
12;35;53;AckSent;855
12;35;54;AckSent;844
12;35;55;AckSent;840
12;35;56;AckSent;849
12;35;57;AckSent;870
12;35;58;AckSent;825
12;35;59;AckSent;852
12;36;00;AckSent;865
12;36;01;AckSent;840
12;36;02;AckSent;830
12;36;03;AckSent;856
12;36;04;AckSent;843
12;36;05;AckSent;859
12;36;06;AckSent;827
12;36;07;AckSent;822
12;36;08;AckSent;796
12;36;09;AckSent;861
12;36;10;AckSent;819
12;36;11;AckSent;904
12;36;12;AckSent;891
12;36;13;AckSent;870
12;36;14;AckSent;870
12;36;15;AckSent;884
12;36;16;AckSent;873
12;36;17;AckSent;895
12;36;18;AckSent;884
12;36;19;AckSent;886
12;36;20;AckSent;926
12;36;21;AckSent;890
12;36;22;AckSent;902
12;36;23;AckSent;908
12;36;24;AckSent;866
12;36;25;AckSent;871
12;36;26;AckSent;831
12;36;27;AckSent;867
12;36;28;AckSent;836
12;36;29;AckSent;852
12;36;30;AckSent;794
12;36;31;AckSent;882
12;36;32;AckSent;872
12;36;33;AckSent;879
12;36;34;AckSent;828
12;36;35;AckSent;908
12;36;36;AckSent;881
12;36;37;AckSent;857
12;36;38;AckSent;852
12;36;39;AckSent;893
12;36;40;AckSent;840
12;36;41;AckSent;848
12;36;42;AckSent;869
12;36;43;AckSent;900
12;36;44;AckSent;876
12;36;45;AckSent;837
12;36;46;AckSent;942
12;36;47;AckSent;891
12;36;48;AckSent;900
12;36;49;AckSent;884
12;36;50;AckSent;881
12;36;51;AckSent;901
12;36;52;AckSent;838
12;36;53;AckSent;869
12;36;54;AckSent;878
12;36;55;AckSent;882
12;36;56;AckSent;846
12;36;57;AckSent;832
12;36;58;AckSent;869
12;36;59;AckSent;897
12;37;00;AckSent;846
12;37;01;AckSent;866
12;37;02;AckSent;880
12;37;03;AckSent;859
12;37;04;AckSent;878
12;37;05;AckSent;844
12;37;06;AckSent;869
12;37;07;AckSent;845
12;37;08;AckSent;862
12;37;09;AckSent;832
12;37;10;AckSent;832
12;37;11;AckSent;835
12;37;12;AckSent;832
12;37;13;AckSent;878
12;37;14;AckSent;836
12;37;15;AckSent;832
12;37;16;AckSent;883
12;37;17;AckSent;872
12;37;18;AckSent;844
12;37;19;AckSent;906
12;37;20;AckSent;824
12;37;21;AckSent;829
12;37;22;AckSent;914
12;37;23;AckSent;832
12;37;24;AckSent;862
12;37;25;AckSent;869
12;37;26;AckSent;823
12;37;27;AckSent;791
12;37;28;AckSent;836
12;37;29;AckSent;763
12;37;30;AckSent;832
12;37;31;AckSent;841
12;37;32;AckSent;802
12;37;33;AckSent;800
12;37;34;AckSent;871
12;37;35;AckSent;836
12;37;36;AckSent;850
12;37;37;AckSent;834
12;37;38;AckSent;824
12;37;39;AckSent;809
12;37;40;AckSent;887
12;37;41;AckSent;848
12;37;42;AckSent;793
12;37;43;AckSent;820
12;37;44;AckSent;843
12;37;45;AckSent;856
12;37;46;AckSent;858
12;37;47;AckSent;877
12;37;48;AckSent;874
12;37;49;AckSent;871
12;37;50;AckSent;868
12;37;51;AckSent;885
12;37;52;AckSent;865
12;37;53;AckSent;913
12;37;54;AckSent;930
12;37;55;AckSent;933
12;37;56;AckSent;844
12;37;57;AckSent;849
12;37;58;AckSent;876
12;37;59;AckSent;898
12;38;00;AckSent;874
12;38;01;AckSent;875
12;38;02;AckSent;854
12;38;03;AckSent;852
12;38;04;AckSent;888
12;38;05;AckSent;898
12;38;06;AckSent;862
12;38;07;AckSent;872
12;38;08;AckSent;851
12;38;09;AckSent;836
12;38;10;AckSent;799
12;38;11;AckSent;888
12;38;12;AckSent;831
12;38;13;AckSent;845
12;38;14;AckSent;846
12;38;15;AckSent;884
12;38;16;AckSent;895
12;38;17;AckSent;855
12;38;18;AckSent;851
12;38;19;AckSent;865
12;38;20;AckSent;886
12;38;21;AckSent;854
12;38;22;AckSent;852
12;38;23;AckSent;828
12;38;24;AckSent;890
12;38;25;AckSent;882
12;38;26;AckSent;841
12;38;27;AckSent;837
12;38;28;AckSent;876
12;38;29;AckSent;867
12;38;30;AckSent;893
12;38;31;AckSent;883
12;38;32;AckSent;894
12;38;33;AckSent;922
12;38;34;AckSent;908
12;38;35;AckSent;885
12;38;36;AckSent;927
12;38;37;AckSent;897
12;38;38;AckSent;944
12;38;39;AckSent;906
12;38;40;AckSent;915
