hour;minute;second;event;total
12;35;21;EventSent;103
12;35;22;EventSent;327
12;35;23;EventSent;356
12;35;24;EventSent;371
12;35;25;EventSent;380
12;35;26;EventSent;390
12;35;27;EventSent;387
12;35;28;EventSent;366
12;35;29;EventSent;396
12;35;30;EventSent;384
12;35;31;EventSent;388
12;35;32;EventSent;367
12;35;33;EventSent;373
12;35;34;EventSent;381
12;35;35;EventSent;392
12;35;36;EventSent;399
12;35;37;EventSent;393
12;35;38;EventSent;402
12;35;39;EventSent;400
12;35;40;EventSent;401
12;35;41;EventSent;402
12;35;42;EventSent;404
12;35;43;EventSent;412
12;35;44;EventSent;402
12;35;45;EventSent;409
12;35;46;EventSent;399
12;35;47;EventSent;411
12;35;48;EventSent;432
12;35;49;EventSent;416
12;35;50;EventSent;429
12;35;51;EventSent;413
12;35;52;EventSent;402
12;35;53;EventSent;433
12;35;54;EventSent;420
12;35;55;EventSent;424
12;35;56;EventSent;437
12;35;57;EventSent;427
12;35;58;EventSent;422
12;35;59;EventSent;413
12;36;00;EventSent;417
12;36;01;EventSent;419
12;36;02;EventSent;416
12;36;03;EventSent;415
12;36;04;EventSent;420
12;36;05;EventSent;419
12;36;06;EventSent;428
12;36;07;EventSent;433
12;36;08;EventSent;438
12;36;09;EventSent;436
12;36;10;EventSent;438
12;36;11;EventSent;421
12;36;12;EventSent;427
12;36;13;EventSent;427
12;36;14;EventSent;422
12;36;15;EventSent;424
12;36;16;EventSent;429
12;36;17;EventSent;423
12;36;18;EventSent;425
12;36;19;EventSent;419
12;36;20;EventSent;428
12;36;21;EventSent;422
12;36;22;EventSent;416
12;36;23;EventSent;420
12;36;24;EventSent;412
12;36;25;EventSent;425
12;36;26;EventSent;421
12;36;27;EventSent;427
12;36;28;EventSent;430
12;36;29;EventSent;429
12;36;30;EventSent;423
12;36;31;EventSent;423
12;36;32;EventSent;419
12;36;33;EventSent;431
12;36;34;EventSent;431
12;36;35;EventSent;428
12;36;36;EventSent;428
12;36;37;EventSent;425
12;36;38;EventSent;427
12;36;39;EventSent;422
12;36;40;EventSent;430
12;36;41;EventSent;428
12;36;42;EventSent;422
12;36;43;EventSent;441
12;36;44;EventSent;430
12;36;45;EventSent;428
12;36;46;EventSent;429
12;36;47;EventSent;416
12;36;48;EventSent;421
12;36;49;EventSent;417
12;36;50;EventSent;430
12;36;51;EventSent;429
12;36;52;EventSent;420
12;36;53;EventSent;419
12;36;54;EventSent;433
12;36;55;EventSent;437
12;36;56;EventSent;431
12;36;57;EventSent;415
12;36;58;EventSent;424
12;36;59;EventSent;442
12;37;00;EventSent;442
12;37;01;EventSent;436
12;37;02;EventSent;429
12;37;03;EventSent;421
12;37;04;EventSent;431
12;37;05;EventSent;432
12;37;06;EventSent;425
12;37;07;EventSent;417
12;37;08;EventSent;435
12;37;09;EventSent;425
12;37;10;EventSent;422
12;37;11;EventSent;434
12;37;12;EventSent;422
12;37;13;EventSent;422
12;37;14;EventSent;420
12;37;15;EventSent;419
12;37;16;EventSent;436
12;37;17;EventSent;426
12;37;18;EventSent;424
12;37;19;EventSent;432
12;37;20;EventSent;428
12;37;21;EventSent;418
12;37;22;EventSent;422
12;37;23;EventSent;428
12;37;24;EventSent;432
12;37;25;EventSent;430
12;37;26;EventSent;423
12;37;27;EventSent;428
12;37;28;EventSent;432
12;37;29;EventSent;434
12;37;30;EventSent;442
12;37;31;EventSent;442
12;37;32;EventSent;429
12;37;33;EventSent;423
12;37;34;EventSent;428
12;37;35;EventSent;427
12;37;36;EventSent;433
12;37;37;EventSent;436
12;37;38;EventSent;442
12;37;39;EventSent;423
12;37;40;EventSent;425
12;37;41;EventSent;426
12;37;42;EventSent;419
12;37;43;EventSent;423
12;37;44;EventSent;428
12;37;45;EventSent;428
12;37;46;EventSent;427
12;37;47;EventSent;422
12;37;48;EventSent;418
12;37;49;EventSent;426
12;37;50;EventSent;421
12;37;51;EventSent;435
12;37;52;EventSent;422
12;37;53;EventSent;422
12;37;54;EventSent;424
12;37;55;EventSent;421
12;37;56;EventSent;424
12;37;57;EventSent;414
12;37;58;EventSent;436
12;37;59;EventSent;429
12;38;00;EventSent;430
12;38;01;EventSent;431
12;38;02;EventSent;413
12;38;03;EventSent;438
12;38;04;EventSent;430
12;38;05;EventSent;441
12;38;06;EventSent;442
12;38;07;EventSent;434
12;38;08;EventSent;432
12;38;09;EventSent;431
12;38;10;EventSent;412
12;38;11;EventSent;428
12;38;12;EventSent;417
12;38;13;EventSent;429
12;38;14;EventSent;428
12;38;15;EventSent;423
12;38;16;EventSent;427
12;38;17;EventSent;421
12;38;18;EventSent;428
12;38;19;EventSent;429
12;38;20;EventSent;439
12;38;21;EventSent;438
12;38;22;EventSent;420
12;38;23;EventSent;424
12;38;24;EventSent;426
12;38;25;EventSent;426
12;38;26;EventSent;424
12;38;27;EventSent;430
12;38;28;EventSent;426
12;38;29;EventSent;430
12;38;30;EventSent;437
12;38;31;EventSent;429
12;38;32;EventSent;420
12;38;33;EventSent;429
12;38;34;EventSent;430
12;38;35;EventSent;431
12;38;36;EventSent;439
12;38;37;EventSent;436
12;38;38;EventSent;441
12;38;39;EventSent;442
12;38;40;EventSent;441
12;38;41;EventSent;442
12;38;42;EventSent;433
12;38;43;EventSent;440
12;38;44;EventSent;442
12;38;45;EventSent;439
12;38;46;EventSent;441
12;38;47;EventSent;439
12;38;48;EventSent;429
12;38;49;EventSent;425
12;38;50;EventSent;420
12;38;51;EventSent;426
12;38;52;EventSent;427
12;38;53;EventSent;425
12;38;54;EventSent;431
12;38;55;EventSent;421
12;38;56;EventSent;425
12;38;57;EventSent;428
12;38;58;EventSent;430
12;38;59;EventSent;432
12;39;00;EventSent;425
12;39;01;EventSent;443
12;39;02;EventSent;433
12;39;03;EventSent;427
12;39;04;EventSent;433
12;39;05;EventSent;436
12;39;06;EventSent;432
12;39;07;EventSent;420
12;39;08;EventSent;425
12;39;09;EventSent;421
12;39;10;EventSent;429
12;39;11;EventSent;431
12;39;12;EventSent;419
12;39;13;EventSent;420
12;39;14;EventSent;425
12;39;15;EventSent;430
12;39;16;EventSent;429
12;39;17;EventSent;427
12;39;18;EventSent;419
12;39;19;EventSent;436
12;39;20;EventSent;443
12;39;21;EventSent;431
12;39;22;EventSent;435
12;39;23;EventSent;442
12;39;24;EventSent;445
12;39;25;EventSent;437
12;39;26;EventSent;432
12;39;27;EventSent;437
12;39;28;EventSent;439
12;39;29;EventSent;432
12;39;30;EventSent;426
12;39;31;EventSent;422
12;39;32;EventSent;424
12;39;33;EventSent;437
12;39;34;EventSent;433
12;39;35;EventSent;440
12;39;36;EventSent;442
12;39;37;EventSent;435
12;39;38;EventSent;438
12;39;39;EventSent;430
12;39;40;EventSent;439
12;39;41;EventSent;442
12;39;42;EventSent;438
12;39;43;EventSent;443
12;39;44;EventSent;437
12;39;45;EventSent;429
12;39;46;EventSent;437
12;39;47;EventSent;432
12;39;48;EventSent;425
12;39;49;EventSent;425
12;39;50;EventSent;424
12;39;51;EventSent;424
12;39;52;EventSent;420
12;39;53;EventSent;427
12;39;54;EventSent;430
12;39;55;EventSent;418
12;39;56;EventSent;423
12;39;57;EventSent;431
12;39;58;EventSent;433
12;39;59;EventSent;427
12;40;00;EventSent;432
12;40;01;EventSent;425
12;40;02;EventSent;427
12;40;03;EventSent;429
12;40;04;EventSent;426
12;40;05;EventSent;432
12;40;06;EventSent;439
12;40;07;EventSent;436
12;40;08;EventSent;435
12;40;09;EventSent;442
12;40;10;EventSent;443
12;40;11;EventSent;444
12;40;12;EventSent;435
12;40;13;EventSent;438
12;40;14;EventSent;441
12;40;15;EventSent;443
12;40;16;EventSent;443
12;40;17;EventSent;439
12;40;18;EventSent;443
12;40;19;EventSent;443
12;40;20;EventSent;442
12;40;21;EventSent;427
12;40;22;EventSent;420
12;40;23;EventSent;440
12;40;24;EventSent;442
12;40;25;EventSent;440
12;40;26;EventSent;437
12;40;27;EventSent;427
12;40;28;EventSent;442
12;40;29;EventSent;427
12;40;30;EventSent;425
12;40;31;EventSent;419
12;40;32;EventSent;419
12;40;33;EventSent;426
12;40;34;EventSent;426
12;40;35;EventSent;426
12;40;36;EventSent;425
12;40;37;EventSent;423
12;40;38;EventSent;423
12;40;39;EventSent;434
12;40;40;EventSent;431
