hour;minute;second;event;total
14;01;51;EventSent;59
14;01;52;EventSent;878
14;01;53;EventSent;1023
14;01;54;EventSent;1104
14;01;55;EventSent;1154
14;01;56;EventSent;1152
14;01;57;EventSent;1235
14;01;58;EventSent;1242
14;01;59;EventSent;1197
14;02;00;EventSent;1233
14;02;01;EventSent;1280
14;02;02;EventSent;1288
14;02;03;EventSent;1284
14;02;04;EventSent;1298
14;02;05;EventSent;1303
14;02;06;EventSent;1298
14;02;07;EventSent;1275
14;02;08;EventSent;1279
14;02;09;EventSent;1294
14;02;10;EventSent;1301
14;02;11;EventSent;1296
14;02;12;EventSent;1273
14;02;13;EventSent;1303
14;02;14;EventSent;1298
14;02;15;EventSent;1301
14;02;16;EventSent;1311
14;02;17;EventSent;1288
14;02;18;EventSent;1303
14;02;19;EventSent;1310
14;02;20;EventSent;1296
14;02;21;EventSent;1301
14;02;22;EventSent;1188
14;02;23;EventSent;1293
14;02;24;EventSent;1300
14;02;25;EventSent;1297
14;02;26;EventSent;1303
14;02;27;EventSent;1277
14;02;28;EventSent;1302
14;02;29;EventSent;1302
14;02;30;EventSent;1306
14;02;31;EventSent;1305
14;02;32;EventSent;1286
14;02;33;EventSent;1298
14;02;34;EventSent;1310
14;02;35;EventSent;1303
14;02;36;EventSent;1315
14;02;37;EventSent;1290
14;02;38;EventSent;1313
14;02;39;EventSent;1310
14;02;40;EventSent;1311
14;02;41;EventSent;1324
14;02;42;EventSent;1288
14;02;43;EventSent;1297
14;02;44;EventSent;1305
14;02;45;EventSent;1304
14;02;46;EventSent;1315
14;02;47;EventSent;1299
14;02;48;EventSent;1310
14;02;49;EventSent;1303
14;02;50;EventSent;1308
14;02;51;EventSent;1312
14;02;52;EventSent;1242
14;02;53;EventSent;1307
14;02;54;EventSent;1304
14;02;55;EventSent;1313
14;02;56;EventSent;1302
14;02;57;EventSent;1310
14;02;58;EventSent;1305
14;02;59;EventSent;1309
14;03;00;EventSent;1313
14;03;01;EventSent;1299
14;03;02;EventSent;1293
14;03;03;EventSent;1303
14;03;04;EventSent;1309
14;03;05;EventSent;1316
14;03;06;EventSent;1303
14;03;07;EventSent;1296
14;03;08;EventSent;1297
14;03;09;EventSent;1305
14;03;10;EventSent;1306
14;03;11;EventSent;1309
14;03;12;EventSent;1296
14;03;13;EventSent;1306
14;03;14;EventSent;1309
14;03;15;EventSent;1299
14;03;16;EventSent;1309
14;03;17;EventSent;1298
14;03;18;EventSent;1301
14;03;19;EventSent;1302
14;03;20;EventSent;1307
14;03;21;EventSent;1309
14;03;22;EventSent;1252
14;03;23;EventSent;1312
14;03;24;EventSent;1304
14;03;25;EventSent;1317
14;03;26;EventSent;1310
14;03;27;EventSent;1264
14;03;28;EventSent;1310
14;03;29;EventSent;1309
14;03;30;EventSent;1313
14;03;31;EventSent;1299
14;03;32;EventSent;1285
14;03;33;EventSent;1319
14;03;34;EventSent;1305
14;03;35;EventSent;1316
14;03;36;EventSent;1307
14;03;37;EventSent;1290
14;03;38;EventSent;1317
14;03;39;EventSent;1310
14;03;40;EventSent;1311
14;03;41;EventSent;1305
14;03;42;EventSent;1299
14;03;43;EventSent;1307
14;03;44;EventSent;1314
14;03;45;EventSent;1288
14;03;46;EventSent;1309
14;03;47;EventSent;1285
14;03;48;EventSent;1305
14;03;49;EventSent;1297
14;03;50;EventSent;1315
14;03;51;EventSent;1307
14;03;52;EventSent;1298
14;03;53;EventSent;1305
14;03;54;EventSent;1309
14;03;55;EventSent;1308
14;03;56;EventSent;1303
14;03;57;EventSent;1285
14;03;58;EventSent;1302
14;03;59;EventSent;1305
14;04;00;EventSent;1310
14;04;01;EventSent;1309
14;04;02;EventSent;1269
14;04;03;EventSent;1313
14;04;04;EventSent;1301
14;04;05;EventSent;1308
14;04;06;EventSent;1308
14;04;07;EventSent;1275
14;04;08;EventSent;1303
14;04;09;EventSent;1298
14;04;10;EventSent;1302
14;04;11;EventSent;1309
14;04;12;EventSent;1258
14;04;13;EventSent;1320
14;04;14;EventSent;1311
14;04;15;EventSent;1310
14;04;16;EventSent;1312
14;04;17;EventSent;1291
14;04;18;EventSent;1303
14;04;19;EventSent;1317
14;04;20;EventSent;1312
14;04;21;EventSent;1307
14;04;22;EventSent;1289
14;04;23;EventSent;1304
14;04;24;EventSent;1313
14;04;25;EventSent;1316
14;04;26;EventSent;1304
14;04;27;EventSent;1287
14;04;28;EventSent;1294
14;04;29;EventSent;1309
14;04;30;EventSent;1299
14;04;31;EventSent;1301
14;04;32;EventSent;1240
14;04;33;EventSent;1305
14;04;34;EventSent;1317
14;04;35;EventSent;1295
14;04;36;EventSent;1300
14;04;37;EventSent;1291
14;04;38;EventSent;1309
14;04;39;EventSent;1314
14;04;40;EventSent;1315
14;04;41;EventSent;1306
14;04;42;EventSent;1281
14;04;43;EventSent;1307
14;04;44;EventSent;1301
14;04;45;EventSent;1309
14;04;46;EventSent;1307
14;04;47;EventSent;1288
14;04;48;EventSent;1307
14;04;49;EventSent;1306
14;04;50;EventSent;1312
14;04;51;EventSent;1309
14;04;52;EventSent;1292
14;04;53;EventSent;1302
14;04;54;EventSent;1304
14;04;55;EventSent;1302
14;04;56;EventSent;1307
14;04;57;EventSent;1291
14;04;58;EventSent;1308
14;04;59;EventSent;1311
14;05;00;EventSent;1308
14;05;01;EventSent;1302
14;05;02;EventSent;1298
14;05;03;EventSent;1316
14;05;04;EventSent;1309
14;05;05;EventSent;1306
14;05;06;EventSent;1304
14;05;07;EventSent;1168
14;05;08;EventSent;1303
14;05;09;EventSent;1309
14;05;10;EventSent;1302
14;05;11;EventSent;1303
14;05;12;EventSent;1288
14;05;13;EventSent;1298
14;05;14;EventSent;1303
14;05;15;EventSent;1302
14;05;16;EventSent;1308
14;05;17;EventSent;1308
14;05;18;EventSent;1300
14;05;19;EventSent;1305
14;05;20;EventSent;1306
14;05;21;EventSent;1319
14;05;22;EventSent;1297
14;05;23;EventSent;1305
14;05;24;EventSent;1309
14;05;25;EventSent;1316
14;05;26;EventSent;1318
14;05;27;EventSent;1304
14;05;28;EventSent;1310
14;05;29;EventSent;1306
14;05;30;EventSent;1300
14;05;31;EventSent;1311
14;05;32;EventSent;1303
14;05;33;EventSent;1304
14;05;34;EventSent;1305
14;05;35;EventSent;1304
14;05;36;EventSent;1309
14;05;37;EventSent;1294
14;05;38;EventSent;1302
14;05;39;EventSent;1312
14;05;40;EventSent;1301
14;05;41;EventSent;1304
14;05;42;EventSent;1201
14;05;43;EventSent;1307
14;05;44;EventSent;1305
14;05;45;EventSent;1310
14;05;46;EventSent;1301
14;05;47;EventSent;1303
14;05;48;EventSent;1300
14;05;49;EventSent;1306
14;05;50;EventSent;1308
14;05;51;EventSent;1314
14;05;52;EventSent;1302
14;05;53;EventSent;1310
14;05;54;EventSent;1302
14;05;55;EventSent;1303
14;05;56;EventSent;1304
14;05;57;EventSent;1308
14;05;58;EventSent;1299
14;05;59;EventSent;1315
14;06;00;EventSent;1312
14;06;01;EventSent;1303
14;06;02;EventSent;1292
14;06;03;EventSent;1308
14;06;04;EventSent;1314
14;06;05;EventSent;1310
14;06;06;EventSent;1312
