hour;minute;second;event;total
14;01;51;AckSent;107
14;01;51;EventSent;239
14;01;52;AckSent;706
14;01;52;EventSent;857
14;01;53;AckSent;1272
14;01;53;EventSent;1127
14;01;54;AckSent;2035
14;01;54;EventSent;1199
14;01;55;AckSent;1375
14;01;55;EventSent;1211
14;01;56;AckSent;1391
14;01;56;EventSent;1278
14;01;57;AckSent;1620
14;01;57;EventSent;1300
14;01;58;AckSent;1674
14;01;58;EventSent;1307
14;01;59;AckSent;1864
14;01;59;EventSent;1321
14;02;00;AckSent;1773
14;02;00;EventSent;1335
14;02;01;AckSent;1716
14;02;01;EventSent;1334
14;02;02;AckSent;1671
14;02;02;EventSent;1299
14;02;03;AckSent;1889
14;02;03;EventSent;1326
14;02;04;AckSent;1845
14;02;04;EventSent;1329
14;02;05;AckSent;1789
14;02;05;EventSent;1331
14;02;06;AckSent;1682
14;02;06;EventSent;1333
14;02;07;AckSent;1751
14;02;07;EventSent;1315
14;02;08;AckSent;1601
14;02;08;EventSent;1325
14;02;09;AckSent;1648
14;02;09;EventSent;1319
14;02;10;AckSent;1589
14;02;10;EventSent;1306
14;02;11;AckSent;1748
14;02;11;EventSent;1328
14;02;12;AckSent;1695
14;02;12;EventSent;1323
14;02;13;AckSent;1599
14;02;13;EventSent;1327
14;02;14;AckSent;1827
14;02;14;EventSent;1325
14;02;15;AckSent;1838
14;02;15;EventSent;1332
14;02;16;AckSent;1788
14;02;16;EventSent;1333
14;02;17;AckSent;1848
14;02;17;EventSent;1313
14;02;18;AckSent;1685
14;02;18;EventSent;1324
14;02;19;AckSent;1723
14;02;19;EventSent;1291
14;02;20;AckSent;1861
14;02;20;EventSent;1335
14;02;21;EventSent;1
14;02;20;EventSent;2
14;02;21;AckSent;1808
14;02;21;EventSent;1330
14;02;22;AckSent;1874
14;02;22;EventSent;1323
14;02;23;AckSent;1955
14;02;23;EventSent;1332
14;02;24;AckSent;1811
14;02;24;EventSent;1304
14;02;25;AckSent;1967
14;02;25;EventSent;1335
14;02;26;AckSent;1818
14;02;26;EventSent;1335
14;02;27;AckSent;1811
