hour;minute;second;event;total
14;01;51;AckSent;75
14;01;51;EventSent;192
14;01;52;AckSent;2
14;01;52;EventSent;1
14;01;51;EventSent;2
14;01;52;AckSent;698
14;01;52;EventSent;880
14;01;53;AckSent;1003
14;01;53;EventSent;1176
14;01;54;AckSent;1482
14;01;54;EventSent;1255
14;01;55;AckSent;2035
14;01;55;EventSent;1259
14;01;56;AckSent;2407
14;01;56;EventSent;1291
14;01;57;AckSent;3254
14;01;57;EventSent;1364
14;01;58;AckSent;5142
14;01;58;EventSent;1338
14;01;59;AckSent;5710
14;01;59;EventSent;1353
14;02;00;AckSent;5356
14;02;00;EventSent;1362
14;02;01;AckSent;5913
14;02;01;EventSent;1346
14;02;02;AckSent;3967
14;02;02;EventSent;1344
14;02;03;AckSent;3664
14;02;03;EventSent;1316
14;02;04;AckSent;3491
14;02;04;EventSent;1338
14;02;05;AckSent;3469
14;02;05;EventSent;1327
14;02;06;AckSent;3514
14;02;06;EventSent;1334
14;02;07;AckSent;3482
14;02;07;EventSent;1302
14;02;08;AckSent;3650
14;02;08;EventSent;1346
14;02;09;AckSent;3445
14;02;09;EventSent;1320
14;02;10;AckSent;3498
14;02;10;EventSent;1330
14;02;11;AckSent;3382
14;02;11;EventSent;1330
14;02;12;AckSent;3350
14;02;12;EventSent;1345
14;02;13;AckSent;3604
14;02;13;EventSent;1340
14;02;14;AckSent;3353
14;02;14;EventSent;1330
14;02;15;AckSent;3496
14;02;15;EventSent;1322
14;02;16;AckSent;3448
14;02;16;EventSent;1337
14;02;17;AckSent;3493
14;02;17;EventSent;1335
14;02;18;AckSent;3450
14;02;18;EventSent;1319
14;02;19;AckSent;3397
14;02;19;EventSent;1261
14;02;20;AckSent;3470
14;02;20;EventSent;1326
14;02;21;AckSent;3190
14;02;21;EventSent;1324
14;02;22;AckSent;3147
14;02;22;EventSent;1338
14;02;23;AckSent;3404
14;02;23;EventSent;1342
14;02;24;AckSent;3245
14;02;24;EventSent;1297
14;02;25;AckSent;3292
14;02;25;EventSent;1329
14;02;26;AckSent;3431
14;02;26;EventSent;1328
14;02;27;AckSent;3335
14;02;27;EventSent;1340
14;02;28;AckSent;3517
14;02;28;EventSent;1340
14;02;29;AckSent;3652
14;02;29;EventSent;1312
14;02;30;AckSent;3465
14;02;30;EventSent;1343
14;02;31;AckSent;3558
14;02;31;EventSent;1340
14;02;32;AckSent;3577
14;02;32;EventSent;1323
14;02;33;AckSent;3628
14;02;33;EventSent;1344
14;02;34;AckSent;3528
14;02;34;EventSent;1309
14;02;35;AckSent;3582
14;02;35;EventSent;1331
14;02;36;AckSent;3665
14;02;36;EventSent;1333
14;02;37;EventSent;1
14;02;36;EventSent;2
14;02;37;AckSent;3456
14;02;37;EventSent;1337
14;02;38;AckSent;3443
14;02;38;EventSent;1328
14;02;39;AckSent;3542
14;02;39;EventSent;1322
14;02;40;AckSent;3468
14;02;40;EventSent;1328
14;02;41;AckSent;3677
14;02;41;EventSent;1337
14;02;42;AckSent;3651
14;02;42;EventSent;1331
14;02;43;AckSent;3553
14;02;43;EventSent;1315
14;02;44;AckSent;3735
14;02;44;EventSent;1308
14;02;45;AckSent;3521
14;02;45;EventSent;1321
14;02;46;AckSent;3438
14;02;46;EventSent;1339
14;02;47;AckSent;3248
14;02;47;EventSent;1332
14;02;48;AckSent;3396
14;02;48;EventSent;1342
14;02;49;AckSent;3296
14;02;49;EventSent;1322
14;02;50;AckSent;3510
14;02;50;EventSent;1323
14;02;51;AckSent;3310
14;02;51;EventSent;1322
14;02;52;AckSent;3409
14;02;52;EventSent;1328
14;02;53;AckSent;3378
14;02;53;EventSent;1331
14;02;54;AckSent;3350
14;02;54;EventSent;1291
14;02;55;AckSent;3322
14;02;55;EventSent;1324
14;02;56;AckSent;3550
14;02;56;EventSent;1329
14;02;57;AckSent;3532
14;02;57;EventSent;1331
14;02;58;AckSent;3331
14;02;58;EventSent;1334
14;02;59;AckSent;3442
14;02;59;EventSent;1319
14;03;00;AckSent;3214
14;03;00;EventSent;1332
14;03;01;AckSent;3258
14;03;01;EventSent;1334
14;03;02;AckSent;3291
14;03;02;EventSent;1331
14;03;03;AckSent;3394
14;03;03;EventSent;1326
14;03;04;AckSent;3464
14;03;04;EventSent;1311
14;03;05;AckSent;3407
14;03;05;EventSent;1340
14;03;06;AckSent;3589
14;03;06;EventSent;1321
14;03;07;AckSent;3308
14;03;07;EventSent;1335
14;03;08;AckSent;3416
14;03;08;EventSent;1340
14;03;09;AckSent;3329
14;03;09;EventSent;1310
14;03;10;AckSent;3525
14;03;10;EventSent;1328
14;03;11;AckSent;3358
14;03;11;EventSent;1344
14;03;12;AckSent;3402
14;03;12;EventSent;1333
14;03;13;AckSent;3398
14;03;13;EventSent;1329
14;03;14;AckSent;3305
14;03;14;EventSent;1321
14;03;15;AckSent;3516
14;03;15;EventSent;1336
14;03;16;AckSent;3547
14;03;16;EventSent;1328
14;03;17;AckSent;3204
14;03;17;EventSent;1318
14;03;18;AckSent;3402
14;03;18;EventSent;1327
14;03;19;AckSent;3551
14;03;19;EventSent;1322
14;03;20;AckSent;3275
14;03;20;EventSent;1316
14;03;21;AckSent;3449
14;03;21;EventSent;1332
14;03;22;AckSent;3602
14;03;22;EventSent;1335
14;03;23;AckSent;3516
14;03;23;EventSent;1340
14;03;24;AckSent;3355
14;03;24;EventSent;1292
14;03;25;AckSent;3472
14;03;25;EventSent;1315
14;03;26;AckSent;3666
14;03;26;EventSent;1325
14;03;27;AckSent;3484
14;03;27;EventSent;1326
14;03;28;AckSent;3445
14;03;28;EventSent;1324
14;03;29;AckSent;3516
14;03;29;EventSent;1276
14;03;30;AckSent;3622
14;03;30;EventSent;1321
14;03;31;AckSent;3523
14;03;31;EventSent;1329
14;03;32;AckSent;3526
14;03;32;EventSent;1324
14;03;33;AckSent;3596
14;03;33;EventSent;1323
14;03;34;AckSent;3395
14;03;34;EventSent;1306
14;03;35;AckSent;3607
14;03;35;EventSent;1319
14;03;36;AckSent;3529
14;03;36;EventSent;1333
14;03;37;AckSent;3530
14;03;37;EventSent;1329
14;03;38;AckSent;3601
14;03;38;EventSent;1310
14;03;39;AckSent;3495
14;03;39;EventSent;1305
14;03;40;AckSent;3630
14;03;40;EventSent;1312
14;03;41;AckSent;3574
14;03;41;EventSent;1316
14;03;42;AckSent;3486
14;03;42;EventSent;1326
14;03;43;AckSent;3478
14;03;43;EventSent;1324
