hour;minute;second;event;total
11;52;30;AckSent;121
11;52;31;AckSent;430
11;52;32;AckSent;423
11;52;33;AckSent;486
11;52;34;AckSent;408
11;52;35;AckSent;507
11;52;36;AckSent;458
11;52;37;AckSent;465
11;52;38;AckSent;481
11;52;39;AckSent;474
11;52;40;AckSent;464
11;52;41;AckSent;505
11;52;42;AckSent;436
11;52;43;AckSent;463
11;52;44;AckSent;502
11;52;45;AckSent;500
11;52;46;AckSent;450
11;52;47;AckSent;509
11;52;48;AckSent;494
11;52;49;AckSent;445
11;52;50;AckSent;467
11;52;51;AckSent;484
11;52;52;AckSent;487
11;52;53;AckSent;478
11;52;54;AckSent;491
11;52;55;AckSent;463
11;52;56;AckSent;444
11;52;57;AckSent;496
11;52;58;AckSent;517
11;52;59;AckSent;504
11;53;00;AckSent;501
11;53;01;AckSent;518
11;53;02;AckSent;520
11;53;03;AckSent;519
11;53;04;AckSent;495
11;53;05;AckSent;484
11;53;06;AckSent;506
11;53;07;AckSent;531
11;53;08;AckSent;493
11;53;09;AckSent;520
11;53;10;AckSent;528
11;53;11;AckSent;519
11;53;12;AckSent;549
11;53;13;AckSent;547
11;53;14;AckSent;508
11;53;15;AckSent;538
11;53;16;AckSent;529
11;53;17;AckSent;503
11;53;18;AckSent;559
11;53;19;AckSent;555
11;53;20;AckSent;489
11;53;21;AckSent;592
11;53;22;AckSent;488
11;53;23;AckSent;498
11;53;24;AckSent;523
11;53;25;AckSent;541
11;53;26;AckSent;543
11;53;27;AckSent;502
11;53;28;AckSent;522
11;53;29;AckSent;519
11;53;30;AckSent;529
11;53;31;AckSent;461
11;53;32;AckSent;529
11;53;33;AckSent;561
11;53;34;AckSent;521
11;53;35;AckSent;518
11;53;36;AckSent;561
11;53;37;AckSent;489
11;53;38;AckSent;490
11;53;39;AckSent;466
11;53;40;AckSent;502
11;53;41;AckSent;532
11;53;42;AckSent;547
11;53;43;AckSent;514
11;53;44;AckSent;531
11;53;45;AckSent;507
11;53;46;AckSent;522
11;53;47;AckSent;474
11;53;48;AckSent;490
11;53;49;AckSent;512
11;53;50;AckSent;517
11;53;51;AckSent;532
11;53;52;AckSent;500
11;53;53;AckSent;491
11;53;54;AckSent;511
11;53;55;AckSent;465
11;53;56;AckSent;483
11;53;57;AckSent;488
11;53;58;AckSent;565
11;53;59;AckSent;515
11;54;00;AckSent;527
11;54;01;AckSent;550
11;54;02;AckSent;554
11;54;03;AckSent;520
11;54;04;AckSent;512
11;54;05;AckSent;543
11;54;06;AckSent;509
11;54;07;AckSent;459
11;54;08;AckSent;463
11;54;09;AckSent;484
11;54;10;AckSent;522
11;54;11;AckSent;475
11;54;12;AckSent;506
11;54;13;AckSent;487
11;54;14;AckSent;498
11;54;15;AckSent;498
11;54;16;AckSent;521
11;54;17;AckSent;517
11;54;18;AckSent;491
11;54;19;AckSent;507
11;54;20;AckSent;475
11;54;21;AckSent;531
11;54;22;AckSent;464
11;54;23;AckSent;528
11;54;24;AckSent;503
11;54;25;AckSent;512
11;54;26;AckSent;527
11;54;27;AckSent;564
11;54;28;AckSent;540
11;54;29;AckSent;558
11;54;30;AckSent;545
11;54;31;AckSent;572
11;54;32;AckSent;532
11;54;33;AckSent;513
11;54;34;AckSent;543
11;54;35;AckSent;470
11;54;36;AckSent;470
11;54;37;AckSent;489
11;54;38;AckSent;494
11;54;39;AckSent;492
11;54;40;AckSent;505
11;54;41;AckSent;508
11;54;42;AckSent;499
11;54;43;AckSent;498
11;54;44;AckSent;513
11;54;45;AckSent;566
11;54;46;AckSent;560
11;54;47;AckSent;465
11;54;48;AckSent;497
11;54;49;AckSent;495
11;54;50;AckSent;539
11;54;51;AckSent;483
11;54;52;AckSent;517
11;54;53;AckSent;524
11;54;54;AckSent;480
11;54;55;AckSent;508
11;54;56;AckSent;458
11;54;57;AckSent;553
11;54;58;AckSent;562
11;54;59;AckSent;549
11;55;00;AckSent;529
11;55;01;AckSent;537
11;55;02;AckSent;497
11;55;03;AckSent;541
11;55;04;AckSent;472
11;55;05;AckSent;547
11;55;06;AckSent;529
11;55;07;AckSent;541
11;55;08;AckSent;513
11;55;09;AckSent;506
11;55;10;AckSent;482
11;55;11;AckSent;514
11;55;12;AckSent;556
11;55;13;AckSent;509
11;55;14;AckSent;471
11;55;15;AckSent;532
11;55;16;AckSent;508
11;55;17;AckSent;516
11;55;18;AckSent;504
11;55;19;AckSent;470
11;55;20;AckSent;467
11;55;21;AckSent;491
11;55;22;AckSent;481
11;55;23;AckSent;497
11;55;24;AckSent;517
11;55;25;AckSent;486
11;55;26;AckSent;521
11;55;27;AckSent;515
11;55;28;AckSent;470
11;55;29;AckSent;497
11;55;30;AckSent;502
11;55;31;AckSent;494
11;55;32;AckSent;533
11;55;33;AckSent;528
11;55;34;AckSent;500
11;55;35;AckSent;500
11;55;36;AckSent;567
11;55;37;AckSent;534
11;55;38;AckSent;546
11;55;39;AckSent;447
11;55;40;AckSent;504
11;55;41;AckSent;495
11;55;42;AckSent;506
11;55;43;AckSent;508
11;55;44;AckSent;544
11;55;45;AckSent;515
11;55;46;AckSent;529
11;55;47;AckSent;506
11;55;48;AckSent;534
11;55;49;AckSent;446
11;55;50;AckSent;508
11;55;51;AckSent;535
11;55;52;AckSent;528
11;55;53;AckSent;513
11;55;54;AckSent;498
11;55;55;AckSent;509
11;55;56;AckSent;527
11;55;57;AckSent;497
11;55;58;AckSent;456
11;55;59;AckSent;520
11;56;00;AckSent;556
11;56;01;AckSent;561
11;56;02;AckSent;502
11;56;03;AckSent;463
11;56;04;AckSent;488
11;56;05;AckSent;513
11;56;06;AckSent;467
11;56;07;AckSent;506
11;56;08;AckSent;525
11;56;09;AckSent;502
11;56;10;AckSent;532
11;56;11;AckSent;556
11;56;12;AckSent;563
11;56;13;AckSent;533
11;56;14;AckSent;489
11;56;15;AckSent;493
11;56;16;AckSent;478
11;56;17;AckSent;484
11;56;18;AckSent;521
11;56;19;AckSent;497
11;56;20;AckSent;514
11;56;21;AckSent;526
11;56;22;AckSent;511
11;56;23;AckSent;492
11;56;24;AckSent;530
11;56;25;AckSent;537
11;56;26;AckSent;538
11;56;27;AckSent;517
11;56;28;AckSent;525
11;56;29;AckSent;529
11;56;30;AckSent;509
11;56;31;AckSent;503
11;56;32;AckSent;493
11;56;33;AckSent;485
11;56;34;AckSent;477
11;56;35;AckSent;488
11;56;36;AckSent;479
11;56;37;AckSent;510
11;56;38;AckSent;516
11;56;39;AckSent;531
11;56;40;AckSent;537
11;56;41;AckSent;518
11;56;42;AckSent;519
11;56;43;AckSent;508
11;56;44;AckSent;508
11;56;45;AckSent;515
11;56;46;AckSent;515
11;56;47;AckSent;482
11;56;48;AckSent;476
11;56;49;AckSent;501
11;56;50;AckSent;507
11;56;51;AckSent;490
11;56;52;AckSent;536
11;56;53;AckSent;539
11;56;54;AckSent;559
11;56;55;AckSent;525
11;56;56;AckSent;506
11;56;57;AckSent;544
11;56;58;AckSent;548
11;56;59;AckSent;569
11;57;00;AckSent;503
11;57;01;AckSent;473
11;57;02;AckSent;514
11;57;03;AckSent;528
11;57;04;AckSent;525
11;57;05;AckSent;533
11;57;06;AckSent;534
11;57;07;AckSent;508
11;57;08;AckSent;510
11;57;09;AckSent;533
11;57;10;AckSent;531
11;57;11;AckSent;509
11;57;12;AckSent;533
11;57;13;AckSent;518
11;57;14;AckSent;510
11;57;15;AckSent;525
11;57;16;AckSent;537
11;57;17;AckSent;518
11;57;18;AckSent;495
11;57;19;AckSent;506
11;57;20;AckSent;513
11;57;21;AckSent;514
11;57;22;AckSent;540
11;57;23;AckSent;524
11;57;24;AckSent;487
11;57;25;AckSent;460
11;57;26;AckSent;479
11;57;27;AckSent;503
11;57;28;AckSent;516
11;57;29;AckSent;479
11;57;30;AckSent;494
11;57;31;AckSent;547
11;57;32;AckSent;563
11;57;33;AckSent;533
11;57;34;AckSent;506
11;57;35;AckSent;502
11;57;36;AckSent;520
11;57;37;AckSent;533
11;57;38;AckSent;532
11;57;39;AckSent;529
11;57;40;AckSent;515
11;57;41;AckSent;511
11;57;42;AckSent;504
11;57;43;AckSent;510
11;57;44;AckSent;530
11;57;45;AckSent;512
11;57;46;AckSent;512
11;57;47;AckSent;525
11;57;48;AckSent;544
11;57;49;AckSent;520
11;57;50;AckSent;558
11;57;51;AckSent;548
11;57;52;AckSent;529
11;57;53;AckSent;526
