hour;minute;second;event;total
11;52;30;EventSent;96
11;52;31;EventSent;358
11;52;32;EventSent;364
11;52;33;EventSent;359
11;52;34;EventSent;363
11;52;35;EventSent;397
11;52;36;EventSent;396
11;52;37;EventSent;399
11;52;38;EventSent;380
11;52;39;EventSent;368
11;52;40;EventSent;376
11;52;41;EventSent;384
11;52;42;EventSent;382
11;52;43;EventSent;381
11;52;44;EventSent;400
11;52;45;EventSent;396
11;52;46;EventSent;403
11;52;47;EventSent;391
11;52;48;EventSent;407
11;52;49;EventSent;392
11;52;50;EventSent;394
11;52;51;EventSent;407
11;52;52;EventSent;417
11;52;53;EventSent;405
11;52;54;EventSent;399
11;52;55;EventSent;404
11;52;56;EventSent;425
11;52;57;EventSent;418
11;52;58;EventSent;438
11;52;59;EventSent;419
11;53;00;EventSent;426
11;53;01;EventSent;426
11;53;02;EventSent;429
11;53;03;EventSent;427
11;53;04;EventSent;422
11;53;05;EventSent;433
11;53;06;EventSent;417
11;53;07;EventSent;425
11;53;08;EventSent;430
11;53;09;EventSent;430
11;53;10;EventSent;427
11;53;11;EventSent;441
11;53;12;EventSent;435
11;53;13;EventSent;433
11;53;14;EventSent;425
11;53;15;EventSent;429
11;53;16;EventSent;432
11;53;17;EventSent;432
11;53;18;EventSent;423
11;53;19;EventSent;428
11;53;20;EventSent;424
11;53;21;EventSent;428
11;53;22;EventSent;435
11;53;23;EventSent;441
11;53;24;EventSent;432
11;53;25;EventSent;431
11;53;26;EventSent;431
11;53;27;EventSent;438
11;53;28;EventSent;439
11;53;29;EventSent;434
11;53;30;EventSent;428
11;53;31;EventSent;429
11;53;32;EventSent;438
11;53;33;EventSent;440
11;53;34;EventSent;437
11;53;35;EventSent;434
11;53;36;EventSent;430
11;53;37;EventSent;425
11;53;38;EventSent;427
11;53;39;EventSent;417
11;53;40;EventSent;436
11;53;41;EventSent;432
11;53;42;EventSent;434
11;53;43;EventSent;422
11;53;44;EventSent;421
11;53;45;EventSent;427
11;53;46;EventSent;426
11;53;47;EventSent;435
11;53;48;EventSent;434
11;53;49;EventSent;437
11;53;50;EventSent;436
11;53;51;EventSent;420
11;53;52;EventSent;429
11;53;53;EventSent;430
11;53;54;EventSent;437
11;53;55;EventSent;443
11;53;56;EventSent;442
11;53;57;EventSent;432
11;53;58;EventSent;426
11;53;59;EventSent;423
11;54;00;EventSent;425
11;54;01;EventSent;426
11;54;02;EventSent;425
11;54;03;EventSent;426
11;54;04;EventSent;431
11;54;05;EventSent;442
11;54;06;EventSent;429
11;54;07;EventSent;436
11;54;08;EventSent;429
11;54;09;EventSent;413
11;54;10;EventSent;424
11;54;11;EventSent;427
11;54;12;EventSent;428
11;54;13;EventSent;424
11;54;14;EventSent;418
11;54;15;EventSent;440
11;54;16;EventSent;433
11;54;17;EventSent;434
11;54;18;EventSent;429
11;54;19;EventSent;428
11;54;20;EventSent;433
11;54;21;EventSent;437
11;54;22;EventSent;427
11;54;23;EventSent;434
11;54;24;EventSent;425
11;54;25;EventSent;433
11;54;26;EventSent;431
11;54;27;EventSent;426
11;54;28;EventSent;440
11;54;29;EventSent;434
11;54;30;EventSent;441
11;54;31;EventSent;438
11;54;32;EventSent;442
11;54;33;EventSent;429
11;54;34;EventSent;426
11;54;35;EventSent;428
11;54;36;EventSent;436
11;54;37;EventSent;434
11;54;38;EventSent;433
11;54;39;EventSent;429
11;54;40;EventSent;431
11;54;41;EventSent;430
11;54;42;EventSent;424
11;54;43;EventSent;433
11;54;44;EventSent;430
11;54;45;EventSent;438
11;54;46;EventSent;443
11;54;47;EventSent;442
11;54;48;EventSent;427
11;54;49;EventSent;422
11;54;50;EventSent;431
11;54;51;EventSent;432
11;54;52;EventSent;425
11;54;53;EventSent;422
11;54;54;EventSent;423
11;54;55;EventSent;425
11;54;56;EventSent;427
11;54;57;EventSent;439
11;54;58;EventSent;444
11;54;59;EventSent;438
11;55;00;EventSent;435
11;55;01;EventSent;433
11;55;02;EventSent;418
11;55;03;EventSent;427
11;55;04;EventSent;438
11;55;05;EventSent;434
11;55;06;EventSent;431
11;55;07;EventSent;434
11;55;08;EventSent;432
11;55;09;EventSent;427
11;55;10;EventSent;440
11;55;11;EventSent;415
11;55;12;EventSent;437
11;55;13;EventSent;440
11;55;14;EventSent;434
11;55;15;EventSent;434
11;55;16;EventSent;433
11;55;17;EventSent;430
11;55;18;EventSent;430
11;55;19;EventSent;426
11;55;20;EventSent;432
11;55;21;EventSent;429
11;55;22;EventSent;426
11;55;23;EventSent;428
11;55;24;EventSent;424
11;55;25;EventSent;432
11;55;26;EventSent;431
11;55;27;EventSent;433
11;55;28;EventSent;431
11;55;29;EventSent;423
11;55;30;EventSent;429
11;55;31;EventSent;437
11;55;32;EventSent;445
11;55;33;EventSent;432
11;55;34;EventSent;421
11;55;35;EventSent;431
11;55;36;EventSent;441
11;55;37;EventSent;444
11;55;38;EventSent;444
11;55;39;EventSent;425
11;55;40;EventSent;432
11;55;41;EventSent;428
11;55;42;EventSent;444
11;55;43;EventSent;432
11;55;44;EventSent;428
11;55;45;EventSent;431
11;55;46;EventSent;427
11;55;47;EventSent;432
11;55;48;EventSent;434
11;55;49;EventSent;431
11;55;50;EventSent;442
11;55;51;EventSent;432
11;55;52;EventSent;441
11;55;53;EventSent;443
11;55;54;EventSent;438
11;55;55;EventSent;444
11;55;56;EventSent;432
11;55;57;EventSent;429
11;55;58;EventSent;432
11;55;59;EventSent;427
11;56;00;EventSent;431
11;56;01;EventSent;433
11;56;02;EventSent;442
11;56;03;EventSent;429
11;56;04;EventSent;437
11;56;05;EventSent;428
11;56;06;EventSent;426
11;56;07;EventSent;431
11;56;08;EventSent;427
11;56;09;EventSent;424
11;56;10;EventSent;433
11;56;11;EventSent;433
11;56;12;EventSent;443
11;56;13;EventSent;444
11;56;14;EventSent;428
11;56;15;EventSent;432
11;56;16;EventSent;433
11;56;17;EventSent;427
11;56;18;EventSent;426
11;56;19;EventSent;429
11;56;20;EventSent;436
11;56;21;EventSent;432
11;56;22;EventSent;434
11;56;23;EventSent;436
11;56;24;EventSent;424
11;56;25;EventSent;426
11;56;26;EventSent;425
11;56;27;EventSent;421
11;56;28;EventSent;424
11;56;29;EventSent;431
11;56;30;EventSent;427
11;56;31;EventSent;432
11;56;32;EventSent;426
11;56;33;EventSent;427
11;56;34;EventSent;430
11;56;35;EventSent;442
11;56;36;EventSent;442
11;56;37;EventSent;442
11;56;38;EventSent;442
11;56;39;EventSent;439
11;56;40;EventSent;438
11;56;41;EventSent;431
11;56;42;EventSent;433
11;56;43;EventSent;433
11;56;44;EventSent;431
11;56;45;EventSent;433
11;56;46;EventSent;430
11;56;47;EventSent;434
11;56;48;EventSent;432
11;56;49;EventSent;424
11;56;50;EventSent;433
11;56;51;EventSent;433
11;56;52;EventSent;431
11;56;53;EventSent;439
11;56;54;EventSent;427
11;56;55;EventSent;433
11;56;56;EventSent;431
11;56;57;EventSent;440
11;56;58;EventSent;440
11;56;59;EventSent;440
11;57;00;EventSent;441
11;57;01;EventSent;432
11;57;02;EventSent;431
11;57;03;EventSent;431
