hour;minute;second;event;total
15;31;17;EventSent;587
15;31;18;EventSent;9
15;31;18;EventSent;1986
15;31;19;EventSent;19
15;31;18;EventSent;2
15;31;19;EventSent;2551
15;31;20;EventSent;3043
15;31;21;EventSent;4
15;31;20;EventSent;2
15;31;21;EventSent;3739
15;31;22;EventSent;2
15;31;21;EventSent;1
15;31;22;EventSent;3625
15;31;23;EventSent;3391
15;31;24;EventSent;3967
15;31;25;EventSent;4733
15;31;26;EventSent;4648
15;31;27;EventSent;5055
15;31;28;EventSent;4962
15;31;29;EventSent;5043
15;31;30;EventSent;4363
15;31;31;EventSent;4723
15;31;32;EventSent;5218
15;31;33;EventSent;4989
15;31;34;EventSent;4794
15;31;35;EventSent;4867
15;31;36;EventSent;5253
15;31;37;EventSent;5040
15;31;38;EventSent;4746
15;31;39;EventSent;4904
15;31;40;EventSent;5013
15;31;41;EventSent;5213
15;31;42;EventSent;5211
15;31;43;EventSent;5177
15;31;44;EventSent;5022
15;31;45;EventSent;4777
15;31;46;EventSent;5192
15;31;47;EventSent;4237
15;31;48;EventSent;4866
15;31;49;EventSent;4742
15;31;50;EventSent;5039
15;31;51;EventSent;5149
15;31;52;EventSent;5214
15;31;53;EventSent;7
15;31;52;EventSent;1
15;31;53;EventSent;1
15;31;52;EventSent;1
15;31;53;EventSent;4993
15;31;54;EventSent;5244
15;31;55;EventSent;5273
15;31;56;EventSent;4723
15;31;57;EventSent;4729
15;31;58;EventSent;5137
15;31;59;EventSent;5151
15;32;00;EventSent;5162
15;32;01;EventSent;5114
15;32;02;EventSent;5082
15;32;03;EventSent;5143
15;32;04;EventSent;5019
15;32;05;EventSent;4566
15;32;06;EventSent;5095
15;32;07;EventSent;4962
15;32;08;EventSent;5339
15;32;09;EventSent;5101
15;32;10;EventSent;5117
15;32;11;EventSent;4875
15;32;12;EventSent;4539
15;32;13;EventSent;5074
15;32;14;EventSent;5062
15;32;15;EventSent;5202
15;32;16;EventSent;5095
15;32;17;EventSent;4516
15;32;18;EventSent;4
15;32;17;EventSent;1
15;32;18;EventSent;5011
15;32;19;EventSent;5034
15;32;20;EventSent;5159
15;32;21;EventSent;5194
15;32;22;EventSent;5
15;32;21;EventSent;6
15;32;22;EventSent;4982
15;32;23;EventSent;4997
15;32;24;EventSent;5217
15;32;25;EventSent;4489
15;32;26;EventSent;5342
15;32;27;EventSent;5203
15;32;28;EventSent;5116
15;32;29;EventSent;5071
15;32;30;EventSent;5195
15;32;31;EventSent;5243
15;32;32;EventSent;7
15;32;31;EventSent;1
15;32;32;EventSent;5008
15;32;33;EventSent;5024
15;32;34;EventSent;5007
15;32;35;EventSent;5045
15;32;36;EventSent;5188
15;32;37;EventSent;5332
15;32;38;EventSent;5135
15;32;39;EventSent;5154
15;32;40;EventSent;5058
15;32;41;EventSent;5170
15;32;42;EventSent;5189
15;32;43;EventSent;4985
15;32;44;EventSent;5065
15;32;45;EventSent;5203
15;32;46;EventSent;5236
15;32;47;EventSent;5109
