hour;minute;second;event;total
15;31;17;AckSent;470
15;31;17;EventSent;2829
15;31;18;AckSent;409
15;31;18;EventSent;4139
15;31;19;AckSent;479
15;31;19;EventSent;4532
15;31;20;AckSent;1036
15;31;20;EventSent;4716
15;31;21;AckSent;1269
15;31;21;EventSent;4973
15;31;22;AckSent;479
15;31;22;EventSent;4102
15;31;23;AckSent;734
15;31;24;AckSent;1351
15;31;25;AckSent;1486
15;31;25;EventSent;811
15;31;26;AckSent;1952
15;31;26;EventSent;5034
15;31;27;AckSent;2051
15;31;27;EventSent;4878
15;31;28;AckSent;3967
15;31;28;EventSent;5004
15;31;29;AckSent;3011
15;31;29;EventSent;5076
15;31;30;AckSent;2560
15;31;30;EventSent;3601
15;31;31;AckSent;2794
15;31;31;EventSent;4809
15;31;32;AckSent;3086
15;31;32;EventSent;4179
15;31;33;AckSent;3559
15;31;33;EventSent;3938
15;31;34;AckSent;3701
15;31;34;EventSent;4923
15;31;35;AckSent;3362
15;31;35;EventSent;3737
15;31;36;AckSent;3494
15;31;36;EventSent;5083
15;31;37;AckSent;3294
15;31;37;EventSent;4928
15;31;38;AckSent;3574
15;31;38;EventSent;5046
15;31;39;AckSent;3417
15;31;39;EventSent;5115
15;31;40;AckSent;5612
15;31;40;EventSent;3407
15;31;41;AckSent;4777
15;31;41;EventSent;4427
15;31;42;AckSent;3849
15;31;42;EventSent;5095
15;31;43;AckSent;5164
15;31;43;EventSent;5039
15;31;44;AckSent;3453
15;31;44;EventSent;2769
15;31;45;AckSent;2583
15;31;45;EventSent;4556
15;31;46;AckSent;2515
15;31;46;EventSent;4531
15;31;47;AckSent;2717
15;31;47;EventSent;4330
15;31;48;AckSent;2768
15;31;48;EventSent;4770
15;31;49;AckSent;2269
15;31;49;EventSent;4659
15;31;50;AckSent;2693
15;31;50;EventSent;2813
15;31;51;AckSent;2266
15;31;51;EventSent;4480
15;31;52;AckSent;1955
15;31;52;EventSent;2975
15;31;53;AckSent;2276
15;31;54;AckSent;2663
15;31;54;EventSent;3072
15;31;55;AckSent;2968
15;31;55;EventSent;5172
15;31;56;AckSent;3433
15;31;56;EventSent;4563
15;31;57;EventSent;7
15;31;56;EventSent;4
15;31;57;AckSent;3689
15;31;57;EventSent;5140
15;31;58;AckSent;2468
15;31;58;EventSent;4726
15;31;59;AckSent;3683
15;31;59;EventSent;2092
15;32;00;AckSent;5355
15;32;00;EventSent;4641
15;32;01;AckSent;3622
15;32;01;EventSent;4377
15;32;02;AckSent;3449
15;32;02;EventSent;2325
15;32;03;AckSent;4192
15;32;03;EventSent;3287
15;32;04;AckSent;5049
15;32;04;EventSent;5113
15;32;05;AckSent;3530
15;32;05;EventSent;5186
15;32;06;AckSent;2561
15;32;06;EventSent;3451
15;32;07;AckSent;3273
15;32;07;EventSent;4838
15;32;08;AckSent;2359
15;32;08;EventSent;4855
15;32;09;AckSent;4166
15;32;09;EventSent;5145
15;32;10;AckSent;2831
15;32;10;EventSent;5034
15;32;11;AckSent;4754
15;32;11;EventSent;4567
15;32;12;AckSent;4714
15;32;12;EventSent;5034
15;32;13;AckSent;3982
15;32;13;EventSent;4619
15;32;14;AckSent;3020
15;32;14;EventSent;4163
15;32;15;AckSent;3133
