hour;minute;second;event;total
15;31;17;EventSent;612
15;31;18;EventSent;2110
15;31;19;EventSent;2663
15;31;20;EventSent;2333
15;31;21;EventSent;2810
15;31;22;EventSent;3673
15;31;23;EventSent;3490
15;31;24;EventSent;3331
15;31;25;EventSent;4174
15;31;26;EventSent;4471
15;31;27;EventSent;3938
15;31;28;EventSent;4930
15;31;29;EventSent;4512
15;31;30;EventSent;4441
15;31;31;EventSent;4490
15;31;32;EventSent;5171
15;31;33;EventSent;5045
15;31;34;EventSent;5143
15;31;35;EventSent;4898
15;31;36;EventSent;10
15;31;35;EventSent;1
15;31;36;EventSent;5186
15;31;37;EventSent;5134
15;31;38;EventSent;5218
15;31;39;EventSent;4996
15;31;40;EventSent;4937
15;31;41;EventSent;5305
15;31;42;EventSent;5104
15;31;43;EventSent;4997
15;31;44;EventSent;5169
15;31;45;EventSent;4931
15;31;46;EventSent;5090
15;31;47;EventSent;4788
15;31;48;EventSent;5148
15;31;49;EventSent;5152
15;31;50;EventSent;1
15;31;49;EventSent;1
15;31;50;EventSent;4913
15;31;51;EventSent;4949
15;31;52;EventSent;5075
15;31;53;EventSent;4967
15;31;54;EventSent;4780
15;31;55;EventSent;4598
15;31;56;EventSent;4886
15;31;57;EventSent;5127
15;31;58;EventSent;4873
15;31;59;EventSent;4924
15;32;00;EventSent;5128
15;32;01;EventSent;4761
15;32;02;EventSent;3530
15;32;03;EventSent;5230
15;32;04;EventSent;5278
15;32;05;EventSent;4981
15;32;06;EventSent;5068
15;32;07;EventSent;5199
15;32;08;EventSent;4949
15;32;09;EventSent;5200
15;32;10;EventSent;2
15;32;09;EventSent;1
15;32;10;EventSent;4979
15;32;11;EventSent;2
15;32;10;EventSent;1
15;32;11;EventSent;4
15;32;10;EventSent;2
15;32;11;EventSent;4854
15;32;12;EventSent;5031
15;32;13;EventSent;4982
15;32;14;EventSent;4908
15;32;15;EventSent;5261
15;32;16;EventSent;5084
15;32;17;EventSent;4175
15;32;18;EventSent;5098
15;32;19;EventSent;5258
15;32;20;EventSent;5297
15;32;21;EventSent;4960
15;32;22;EventSent;5019
15;32;23;EventSent;5132
15;32;24;EventSent;5075
15;32;25;EventSent;5211
15;32;26;EventSent;5339
15;32;27;EventSent;5208
15;32;28;EventSent;5019
15;32;29;EventSent;5034
15;32;30;EventSent;5183
15;32;31;EventSent;5093
15;32;32;EventSent;4862
15;32;33;EventSent;5150
15;32;34;EventSent;4505
15;32;35;EventSent;5156
15;32;36;EventSent;5171
15;32;37;EventSent;5010
15;32;38;EventSent;5133
15;32;39;EventSent;5114
15;32;40;EventSent;5109
15;32;41;EventSent;5080
15;32;42;EventSent;5129
15;32;43;EventSent;5126
15;32;44;EventSent;4919
15;32;45;EventSent;5126
15;32;46;EventSent;5203
15;32;47;EventSent;4885
15;32;48;EventSent;4666
15;32;49;EventSent;4914
15;32;50;EventSent;5103
15;32;51;EventSent;4969
15;32;52;EventSent;4690
15;32;53;EventSent;2928
15;32;54;EventSent;4559
15;32;55;EventSent;5152
15;32;56;EventSent;5269
15;32;57;EventSent;5151
15;32;58;EventSent;5021
15;32;59;EventSent;5217
15;33;00;EventSent;5251
15;33;01;EventSent;3
15;33;00;EventSent;1
15;33;01;EventSent;5159
15;33;02;EventSent;5160
15;33;03;EventSent;5216
15;33;04;EventSent;5161
15;33;05;EventSent;5250
15;33;06;EventSent;5109
15;33;07;EventSent;1
15;33;06;EventSent;1
15;33;07;EventSent;5129
15;33;08;EventSent;5302
15;33;09;EventSent;5114
15;33;10;EventSent;5256
15;33;11;EventSent;5102
15;33;12;EventSent;4520
15;33;13;EventSent;4961
15;33;14;EventSent;5284
15;33;15;EventSent;5007
15;33;16;EventSent;4938
15;33;17;EventSent;4909
15;33;18;EventSent;5059
15;33;19;EventSent;5013
15;33;20;EventSent;4679
15;33;21;EventSent;4980
15;33;22;EventSent;5239
15;33;23;EventSent;4951
15;33;24;EventSent;5078
15;33;25;EventSent;5108
15;33;26;EventSent;4869
15;33;27;EventSent;5221
15;33;28;EventSent;5206
15;33;29;EventSent;4774
15;33;30;EventSent;5054
15;33;31;EventSent;4793
15;33;32;EventSent;5078
15;33;33;EventSent;2
15;33;32;EventSent;1
15;33;33;EventSent;5196
15;33;34;EventSent;5150
15;33;35;EventSent;4992
15;33;36;EventSent;5233
15;33;37;EventSent;5028
15;33;38;EventSent;5157
15;33;39;EventSent;5219
15;33;40;EventSent;5017
15;33;41;EventSent;5152
15;33;42;EventSent;5060
15;33;43;EventSent;5268
15;33;44;EventSent;4907
15;33;45;EventSent;5100
15;33;46;EventSent;5066
15;33;47;EventSent;4807
15;33;48;EventSent;5189
15;33;49;EventSent;5060
15;33;50;EventSent;4665
15;33;51;EventSent;5136
15;33;52;EventSent;4858
15;33;53;EventSent;4950
15;33;54;EventSent;4860
15;33;55;EventSent;5156
15;33;56;EventSent;4850
15;33;57;EventSent;4756
15;33;58;EventSent;5066
15;33;59;EventSent;4941
15;34;00;EventSent;9
15;33;59;EventSent;1
15;34;00;EventSent;5093
15;34;01;EventSent;4968
15;34;02;EventSent;4838
15;34;03;EventSent;5136
15;34;04;EventSent;1
15;34;03;EventSent;1
15;34;04;EventSent;5051
15;34;05;EventSent;4793
15;34;06;EventSent;5156
15;34;07;EventSent;5130
15;34;08;EventSent;4889
15;34;09;EventSent;5109
15;34;10;EventSent;5021
15;34;11;EventSent;4998
15;34;12;EventSent;4972
15;34;13;EventSent;5185
15;34;14;EventSent;4526
15;34;15;EventSent;4950
15;34;16;EventSent;4879
15;34;17;EventSent;5028
15;34;18;EventSent;5177
15;34;19;EventSent;2
15;34;18;EventSent;1
15;34;19;EventSent;4978
15;34;20;EventSent;5067
15;34;21;EventSent;4498
15;34;22;EventSent;4904
15;34;23;EventSent;5017
15;34;24;EventSent;4609
15;34;25;EventSent;4641
