hour;minute;second;event;total
16;26;02;EventSent;72
16;26;03;EventSent;1385
16;26;04;EventSent;1
16;26;03;EventSent;2
16;26;04;EventSent;2683
16;26;05;EventSent;1
16;26;04;EventSent;1
16;26;05;EventSent;1
16;26;04;EventSent;2
16;26;05;EventSent;3
16;26;04;EventSent;1
16;26;05;EventSent;1
16;26;04;EventSent;2
16;26;05;EventSent;1
16;26;04;EventSent;7
16;26;05;EventSent;2580
16;26;06;EventSent;9
16;26;05;EventSent;2
16;26;06;EventSent;1
16;26;05;EventSent;2
16;26;06;EventSent;15
16;26;05;EventSent;1
16;26;06;EventSent;2050
16;26;07;EventSent;1
16;26;06;EventSent;2
16;26;07;EventSent;3
16;26;06;EventSent;1
16;26;07;EventSent;48
16;26;06;EventSent;1
16;26;07;EventSent;1
16;26;06;EventSent;1
16;26;07;EventSent;2777
16;26;08;EventSent;2
16;26;07;EventSent;1
16;26;08;EventSent;31
16;26;07;EventSent;1
16;26;08;EventSent;1
16;26;07;EventSent;4
16;26;08;EventSent;3203
16;26;09;EventSent;12
16;26;08;EventSent;3
16;26;09;EventSent;31
16;26;08;EventSent;2
16;26;09;EventSent;3675
16;26;10;EventSent;8
16;26;09;EventSent;1
16;26;10;EventSent;5
16;26;09;EventSent;2
16;26;10;EventSent;3958
16;26;11;EventSent;11
16;26;10;EventSent;2
16;26;11;EventSent;4
16;26;10;EventSent;2
16;26;11;EventSent;3341
16;26;12;EventSent;4059
16;26;13;EventSent;1
16;26;12;EventSent;2
16;26;13;EventSent;4029
16;26;14;EventSent;4
16;26;13;EventSent;3
16;26;14;EventSent;1
16;26;13;EventSent;7
16;26;14;EventSent;1
16;26;13;EventSent;6
16;26;14;EventSent;1
16;26;13;EventSent;1
16;26;14;EventSent;1
16;26;13;EventSent;4
16;26;14;EventSent;3804
16;26;15;EventSent;4059
16;26;16;EventSent;27
16;26;15;EventSent;2
16;26;16;EventSent;3
16;26;15;EventSent;1
16;26;16;EventSent;9
16;26;15;EventSent;2
16;26;16;EventSent;3982
16;26;17;EventSent;1
16;26;16;EventSent;1
16;26;17;EventSent;1
16;26;16;EventSent;1
16;26;17;EventSent;9
16;26;16;EventSent;2
16;26;17;EventSent;3
16;26;16;EventSent;2
16;26;17;EventSent;2
16;26;16;EventSent;1
16;26;17;EventSent;3465
16;26;18;EventSent;1
16;26;17;EventSent;5
16;26;18;EventSent;3682
16;26;19;EventSent;2
16;26;18;EventSent;2
16;26;19;EventSent;3433
16;26;20;EventSent;5
16;26;19;EventSent;1
16;26;20;EventSent;9
16;26;19;EventSent;4
16;26;20;EventSent;1
16;26;19;EventSent;1
16;26;20;EventSent;1
16;26;19;EventSent;3
16;26;20;EventSent;3367
16;26;21;EventSent;9
16;26;20;EventSent;1
16;26;21;EventSent;13
16;26;20;EventSent;1
16;26;21;EventSent;2
16;26;20;EventSent;1
16;26;21;EventSent;3539
16;26;22;EventSent;35
16;26;21;EventSent;1
16;26;22;EventSent;3527
16;26;23;EventSent;11
16;26;22;EventSent;2
16;26;23;EventSent;3006
16;26;24;EventSent;3
16;26;23;EventSent;6
16;26;24;EventSent;1
16;26;23;EventSent;2
16;26;24;EventSent;17
16;26;23;EventSent;4
16;26;24;EventSent;2
16;26;23;EventSent;1
16;26;24;EventSent;8
16;26;23;EventSent;1
16;26;24;EventSent;3
16;26;23;EventSent;2
16;26;24;EventSent;1
16;26;23;EventSent;1
16;26;24;EventSent;2612
16;26;25;EventSent;130
16;26;30;EventSent;21
16;26;31;EventSent;3517
16;26;32;EventSent;1
16;26;31;EventSent;1
16;26;32;EventSent;14
16;26;31;EventSent;2
16;26;32;EventSent;14
16;26;31;EventSent;1
16;26;32;EventSent;3847
16;26;33;EventSent;4
16;26;32;EventSent;4
16;26;33;EventSent;1
16;26;32;EventSent;2
16;26;33;EventSent;5
16;26;32;EventSent;1
16;26;33;EventSent;3
16;26;32;EventSent;1
16;26;33;EventSent;6
16;26;32;EventSent;1
16;26;33;EventSent;1
16;26;32;EventSent;3
16;26;33;EventSent;3831
16;26;34;EventSent;4544
16;26;35;EventSent;4834
16;26;36;EventSent;3769
16;26;37;EventSent;221
16;26;48;EventSent;3565
16;26;49;EventSent;8669
16;26;50;EventSent;2
16;26;49;EventSent;1
16;26;50;EventSent;2
16;26;49;EventSent;1
16;26;50;EventSent;1
16;26;49;EventSent;1
16;26;50;EventSent;4318
16;26;51;EventSent;5
16;26;50;EventSent;1
16;26;51;EventSent;7242
16;26;52;EventSent;1427
16;27;01;EventSent;6913
16;27;02;EventSent;1
16;27;01;EventSent;1
16;27;02;EventSent;7406
16;27;03;EventSent;6857
16;27;04;EventSent;6967
16;27;05;EventSent;6151
16;27;06;EventSent;3216
16;27;07;EventSent;27
16;27;06;EventSent;1
16;27;07;EventSent;5207
16;27;08;EventSent;5390
16;27;09;EventSent;13
16;27;08;EventSent;1
16;27;09;EventSent;7030
16;27;10;EventSent;7234
16;27;11;EventSent;7466
16;27;12;EventSent;8902
16;27;13;EventSent;9174
16;27;14;EventSent;6658
16;27;15;EventSent;7372
16;27;16;EventSent;7706
16;27;17;EventSent;7571
16;27;18;EventSent;5983
16;27;19;EventSent;2
16;27;18;EventSent;1
16;27;19;EventSent;8798
16;27;20;EventSent;9304
16;27;21;EventSent;4525
16;27;22;EventSent;3
16;27;21;EventSent;1
16;27;22;EventSent;7564
16;27;23;EventSent;3697
16;27;24;EventSent;7110
16;27;25;EventSent;7775
16;27;26;EventSent;6661
