hour;minute;second;event;total
16;52;52;EventSent;1477
16;52;53;EventSent;4586
16;52;54;EventSent;1
16;52;53;EventSent;3
16;52;54;EventSent;1
16;52;53;EventSent;4
16;52;54;EventSent;4413
16;52;55;EventSent;14
16;52;54;EventSent;4
16;52;55;EventSent;1
16;52;54;EventSent;1
16;52;55;EventSent;4256
16;52;56;EventSent;1
16;52;55;EventSent;1
16;52;56;EventSent;4840
16;52;57;EventSent;23
16;52;56;EventSent;2
16;52;57;EventSent;5319
16;52;58;EventSent;5579
16;52;59;EventSent;10
16;52;58;EventSent;1
16;52;59;EventSent;14
16;52;58;EventSent;3
16;52;59;EventSent;1
16;52;58;EventSent;1
16;52;59;EventSent;1
16;52;58;EventSent;2
16;52;59;EventSent;1
16;52;58;EventSent;4
16;52;59;EventSent;4882
16;53;00;EventSent;4852
16;53;01;EventSent;2
16;53;00;EventSent;7
16;53;01;EventSent;4816
16;53;02;EventSent;12
16;53;01;EventSent;1
16;53;02;EventSent;1
16;53;01;EventSent;1
16;53;02;EventSent;12
16;53;01;EventSent;3
16;53;02;EventSent;1
16;53;01;EventSent;3
16;53;02;EventSent;5001
16;53;03;EventSent;6354
16;53;04;EventSent;6605
16;53;05;EventSent;8687
16;53;06;EventSent;3
16;53;05;EventSent;1
16;53;06;EventSent;9332
16;53;07;EventSent;9170
16;53;08;EventSent;8624
16;53;09;EventSent;9852
16;53;10;EventSent;9767
16;53;11;EventSent;9666
16;53;12;EventSent;13
16;53;11;EventSent;1
16;53;12;EventSent;10169
16;53;13;EventSent;9885
16;53;14;EventSent;9579
16;53;15;EventSent;6
16;53;14;EventSent;1
16;53;15;EventSent;1
16;53;14;EventSent;6
16;53;15;EventSent;1
16;53;14;EventSent;2
16;53;15;EventSent;9519
16;53;16;EventSent;9574
16;53;17;EventSent;8739
16;53;18;EventSent;18
16;53;17;EventSent;3
16;53;18;EventSent;5
16;53;17;EventSent;5
16;53;18;EventSent;9548
16;53;19;EventSent;9388
16;53;20;EventSent;10442
16;53;21;EventSent;10038
16;53;22;EventSent;10360
16;53;23;EventSent;9199
16;53;24;EventSent;10173
16;53;25;EventSent;8900
16;53;26;EventSent;8309
16;53;27;EventSent;8832
16;53;28;EventSent;10375
16;53;29;EventSent;9872
16;53;30;EventSent;9061
16;53;31;EventSent;9965
16;53;32;EventSent;9733
16;53;33;EventSent;7166
16;53;34;EventSent;6942
16;53;35;EventSent;6994
16;53;36;EventSent;8877
16;53;37;EventSent;7874
16;53;38;EventSent;8475
16;53;39;EventSent;8547
16;53;40;EventSent;9283
16;53;41;EventSent;7150
16;53;42;EventSent;8063
16;53;43;EventSent;8219
16;53;44;EventSent;9639
16;53;45;EventSent;10692
16;53;46;EventSent;10065
16;53;47;EventSent;9371
16;53;48;EventSent;9813
16;53;49;EventSent;10704
16;53;50;EventSent;8953
16;53;51;EventSent;8003
16;53;52;EventSent;7541
16;53;53;EventSent;6170
16;53;54;EventSent;6194
16;53;55;EventSent;6036
16;53;56;EventSent;6258
16;53;57;EventSent;4849
16;53;58;EventSent;4075
16;53;59;EventSent;9725
16;54;00;EventSent;9167
16;54;01;EventSent;9023
16;54;02;EventSent;8190
16;54;03;EventSent;8845
16;54;04;EventSent;9855
16;54;05;EventSent;3955
16;54;13;EventSent;149
16;54;14;EventSent;10679
16;54;15;EventSent;10591
16;54;16;EventSent;9222
16;54;17;EventSent;9792
16;54;18;EventSent;4044
16;54;20;EventSent;698
16;54;21;EventSent;8688
16;54;22;EventSent;7791
16;54;23;EventSent;5998
16;54;24;EventSent;1080
16;54;25;EventSent;10741
16;54;26;EventSent;9555
16;54;27;EventSent;2612
16;54;28;EventSent;4618
16;54;29;EventSent;9943
