hour;minute;second;event;total
16;26;02;EventSent;1025
16;26;03;EventSent;3
16;26;02;EventSent;1
16;26;03;EventSent;2
16;26;02;EventSent;2
16;26;03;EventSent;1
16;26;02;EventSent;1
16;26;03;EventSent;3210
16;26;04;EventSent;22
16;26;03;EventSent;4
16;26;04;EventSent;21
16;26;03;EventSent;1
16;26;04;EventSent;2
16;26;03;EventSent;2
16;26;04;EventSent;1
16;26;03;EventSent;1
16;26;04;EventSent;2724
16;26;05;EventSent;3
16;26;04;EventSent;1
16;26;05;EventSent;4
16;26;04;EventSent;2
16;26;05;EventSent;2
16;26;04;EventSent;2
16;26;05;EventSent;1
16;26;04;EventSent;2
16;26;05;EventSent;2269
16;26;06;EventSent;17
16;26;05;EventSent;5
16;26;06;EventSent;1
16;26;05;EventSent;5
16;26;06;EventSent;2754
16;26;07;EventSent;1
16;26;06;EventSent;1
16;26;07;EventSent;13
16;26;06;EventSent;1
16;26;07;EventSent;3357
16;26;08;EventSent;4
16;26;07;EventSent;14
16;26;08;EventSent;3981
16;26;09;EventSent;10
16;26;08;EventSent;4
16;26;09;EventSent;7
16;26;08;EventSent;2
16;26;09;EventSent;3496
16;26;10;EventSent;1
16;26;09;EventSent;2
16;26;10;EventSent;19
16;26;09;EventSent;1
16;26;10;EventSent;3075
16;26;11;EventSent;60
16;26;10;EventSent;5
16;26;11;EventSent;2877
16;26;12;EventSent;4
16;26;11;EventSent;5
16;26;12;EventSent;1
16;26;11;EventSent;3
16;26;12;EventSent;1
16;26;11;EventSent;4
16;26;12;EventSent;4340
16;26;13;EventSent;116
16;26;12;EventSent;2
16;26;13;EventSent;4
16;26;12;EventSent;3
16;26;13;EventSent;1
16;26;12;EventSent;1
16;26;13;EventSent;3594
16;26;14;EventSent;20
16;26;13;EventSent;1
16;26;14;EventSent;3
16;26;13;EventSent;3
16;26;14;EventSent;6
16;26;13;EventSent;1
16;26;14;EventSent;3434
16;26;15;EventSent;11
16;26;14;EventSent;1
16;26;15;EventSent;136
16;26;14;EventSent;1
16;26;15;EventSent;4
16;26;14;EventSent;2
16;26;15;EventSent;426
16;26;17;EventSent;2017
16;26;18;EventSent;6
16;26;17;EventSent;3
16;26;18;EventSent;2
16;26;17;EventSent;1
16;26;18;EventSent;1
16;26;17;EventSent;1
16;26;18;EventSent;1
16;26;17;EventSent;3
16;26;18;EventSent;3
16;26;17;EventSent;2
16;26;18;EventSent;1
16;26;17;EventSent;2
16;26;18;EventSent;4391
16;26;19;EventSent;5
16;26;18;EventSent;2
16;26;19;EventSent;5
16;26;18;EventSent;1
16;26;19;EventSent;4714
16;26;20;EventSent;4958
16;26;21;EventSent;23
16;26;20;EventSent;1
16;26;21;EventSent;16
16;26;20;EventSent;2
16;26;21;EventSent;3
16;26;20;EventSent;4
16;26;21;EventSent;4936
16;26;22;EventSent;1
16;26;21;EventSent;2
16;26;22;EventSent;2
16;26;21;EventSent;1
16;26;22;EventSent;1
16;26;21;EventSent;7
16;26;22;EventSent;2
16;26;21;EventSent;4
16;26;22;EventSent;1
16;26;21;EventSent;1
16;26;22;EventSent;4192
16;26;23;EventSent;8
16;26;22;EventSent;1
16;26;23;EventSent;243
16;26;28;EventSent;26
16;26;29;EventSent;3800
16;26;30;EventSent;1
16;26;29;EventSent;19
16;26;30;EventSent;4421
16;26;31;EventSent;227
16;26;30;EventSent;2
16;26;31;EventSent;10
16;26;30;EventSent;1
16;26;31;EventSent;48
16;26;30;EventSent;5
16;26;31;EventSent;4969
16;26;32;EventSent;5
16;26;31;EventSent;1
16;26;32;EventSent;8
16;26;31;EventSent;6
16;26;32;EventSent;5355
16;26;33;EventSent;16
16;26;32;EventSent;13
16;26;33;EventSent;4848
16;26;34;EventSent;26
