hour;minute;second;event;total
16;26;02;EventSent;2544
16;26;03;EventSent;8
16;26;02;EventSent;1
16;26;03;EventSent;2
16;26;02;EventSent;2
16;26;03;EventSent;7
16;26;02;EventSent;1
16;26;03;EventSent;2
16;26;02;EventSent;6
16;26;03;AckSent;105
16;26;03;EventSent;3147
16;26;04;EventSent;55
16;26;03;EventSent;2
16;26;04;AckSent;169
16;26;04;EventSent;2275
16;26;05;EventSent;25
16;26;04;AckSent;1
16;26;04;EventSent;3
16;26;05;AckSent;1
16;26;05;EventSent;1
16;26;04;EventSent;1
16;26;05;AckSent;1
16;26;04;EventSent;2
16;26;05;AckSent;142
16;26;05;EventSent;2628
16;26;06;EventSent;2
16;26;05;EventSent;4
16;26;06;EventSent;1
16;26;05;EventSent;1
16;26;06;AckSent;173
16;26;06;EventSent;3321
16;26;07;EventSent;16
16;26;06;EventSent;2
16;26;07;EventSent;1
16;26;06;EventSent;1
16;26;07;EventSent;1
16;26;06;EventSent;1
16;26;07;EventSent;3
16;26;06;EventSent;1
16;26;07;AckSent;9
16;26;07;EventSent;71
16;26;06;EventSent;1
16;26;07;EventSent;8
16;26;06;EventSent;2
16;26;07;AckSent;161
16;26;07;EventSent;3095
16;26;08;EventSent;1
16;26;07;EventSent;1
16;26;08;AckSent;182
16;26;08;EventSent;3903
16;26;09;EventSent;8
16;26;08;EventSent;2
16;26;09;EventSent;6
16;26;08;EventSent;1
16;26;09;EventSent;4
16;26;08;EventSent;2
16;26;09;EventSent;2
16;26;08;EventSent;2
16;26;09;EventSent;5
16;26;08;EventSent;1
16;26;09;EventSent;21
16;26;08;EventSent;1
16;26;09;AckSent;150
16;26;09;EventSent;3899
16;26;10;EventSent;2
16;26;09;EventSent;7
16;26;10;EventSent;6
16;26;09;EventSent;7
16;26;10;AckSent;156
16;26;10;EventSent;2996
16;26;11;EventSent;15
16;26;10;EventSent;1
16;26;11;EventSent;11
16;26;10;AckSent;1
16;26;10;EventSent;1
16;26;11;AckSent;102
16;26;11;EventSent;1859
16;26;12;AckSent;49
16;26;12;EventSent;516
16;26;13;AckSent;74
16;26;14;AckSent;66
16;26;15;AckSent;56
16;26;16;AckSent;20
16;26;17;AckSent;96
16;26;18;AckSent;83
16;26;19;AckSent;60
16;26;20;AckSent;79
16;26;21;AckSent;64
16;26;22;AckSent;56
16;26;23;AckSent;54
16;26;24;AckSent;74
16;26;25;AckSent;47
16;26;26;AckSent;40
16;26;27;AckSent;46
16;26;28;AckSent;57
16;26;29;AckSent;57
16;26;30;AckSent;45
16;26;31;AckSent;47
16;26;32;AckSent;51
16;26;33;AckSent;33
16;26;34;AckSent;58
16;26;35;AckSent;58
16;26;36;AckSent;55
16;26;37;AckSent;44
16;26;38;AckSent;46
16;26;39;AckSent;57
16;26;40;AckSent;46
16;26;41;AckSent;27
16;26;42;AckSent;67
16;26;43;AckSent;36
16;26;44;AckSent;32
16;26;45;AckSent;55
16;26;46;AckSent;67
16;26;47;AckSent;162
16;26;48;AckSent;193
16;26;49;AckSent;83
16;26;50;AckSent;74
16;26;51;AckSent;88
16;26;52;AckSent;59
16;26;53;AckSent;37
16;26;54;AckSent;55
16;26;55;AckSent;35
16;26;56;AckSent;56
16;26;57;AckSent;121
16;26;58;AckSent;46
16;26;59;AckSent;71
16;27;00;AckSent;46
16;27;01;AckSent;22
16;27;02;AckSent;53
16;27;03;AckSent;70
16;27;04;AckSent;78
16;27;05;AckSent;119
16;27;06;AckSent;184
16;27;07;AckSent;148
16;27;08;AckSent;211
16;27;09;AckSent;262
16;27;10;AckSent;231
16;27;11;AckSent;206
16;27;12;AckSent;309
16;27;13;AckSent;198
16;27;14;AckSent;298
16;27;15;AckSent;404
16;27;16;AckSent;483
16;27;16;EventSent;7540
16;27;17;AckSent;424
16;27;17;EventSent;8987
16;27;18;EventSent;13
16;27;17;EventSent;9
16;27;18;AckSent;606
16;27;18;EventSent;8526
16;27;19;AckSent;1050
16;27;20;AckSent;635
16;27;20;EventSent;1202
16;27;21;AckSent;1326
16;27;21;EventSent;1338
16;27;22;AckSent;1989
16;27;22;EventSent;561
16;27;23;AckSent;2253
16;27;24;AckSent;2231
16;27;25;AckSent;1396
16;27;26;AckSent;1495
16;27;27;AckSent;1187
16;27;27;EventSent;107
16;27;28;AckSent;2013
16;27;28;EventSent;7286
16;27;29;AckSent;1046
16;27;29;EventSent;9627
16;27;30;EventSent;1
16;27;29;EventSent;1
16;27;30;AckSent;1387
16;27;30;EventSent;7304
16;27;31;AckSent;2840
16;27;32;AckSent;1021
16;27;33;AckSent;1388
16;27;34;AckSent;1115
16;27;35;AckSent;2435
16;27;36;AckSent;1564
16;27;37;AckSent;1168
16;27;37;EventSent;4386
16;27;38;AckSent;665
16;27;38;EventSent;9872
16;27;39;AckSent;1209
16;27;39;EventSent;9095
16;27;40;AckSent;1812
16;27;40;EventSent;1170
16;27;41;AckSent;3920
16;27;42;AckSent;3210
16;27;43;AckSent;2464
16;27;44;AckSent;1580
16;27;45;AckSent;1559
16;27;45;EventSent;4074
16;27;46;AckSent;1196
16;27;46;EventSent;9329
16;27;47;AckSent;1297
16;27;47;EventSent;9951
16;27;48;AckSent;2219
16;27;48;EventSent;461
16;27;49;AckSent;3178
16;27;50;AckSent;3353
16;27;51;AckSent;2902
16;27;52;AckSent;1748
16;27;53;AckSent;1527
16;27;53;EventSent;8175
16;27;54;EventSent;5
16;27;53;EventSent;1
16;27;54;EventSent;6
16;27;53;EventSent;1
16;27;54;EventSent;1
16;27;53;EventSent;1
16;27;54;AckSent;967
16;27;54;EventSent;9274
16;27;55;AckSent;1567
16;27;55;EventSent;6641
16;27;56;AckSent;2666
16;27;57;AckSent;1895
16;27;58;AckSent;1020
16;27;59;AckSent;1484
16;28;00;AckSent;1953
16;28;01;AckSent;983
16;28;02;AckSent;1421
16;28;03;AckSent;1388
16;28;03;EventSent;82
16;28;04;AckSent;1352
16;28;04;EventSent;6246
16;28;05;AckSent;1974
16;28;05;EventSent;9705
16;28;06;AckSent;2690
16;28;06;EventSent;8298
16;28;07;AckSent;3001
16;28;07;EventSent;1784
16;28;08;AckSent;1061
16;28;08;EventSent;8777
16;28;09;AckSent;1004
16;28;09;EventSent;9334
16;28;10;AckSent;1899
16;28;10;EventSent;2654
16;28;11;AckSent;2404
16;28;12;AckSent;1547
16;28;12;EventSent;8624
16;28;13;AckSent;2116
16;28;13;EventSent;10085
16;28;14;AckSent;2931
16;28;14;EventSent;5235
16;28;15;AckSent;3763
16;28;15;EventSent;2003
16;28;16;EventSent;6
16;28;15;AckSent;1
16;28;16;AckSent;1318
16;28;16;EventSent;7952
16;28;17;AckSent;2761
16;28;17;EventSent;8445
16;28;18;EventSent;5
16;28;17;EventSent;3
16;28;18;AckSent;3909
16;28;18;EventSent;1091
16;28;19;AckSent;3100
16;28;20;AckSent;1295
16;28;21;AckSent;1349
16;28;22;AckSent;865
16;28;23;AckSent;1357
16;28;23;EventSent;2966
16;28;24;AckSent;1964
16;28;24;EventSent;10131
16;28;25;AckSent;1263
16;28;25;EventSent;9572
16;28;26;EventSent;10
16;28;25;EventSent;1
16;28;26;AckSent;1943
16;28;26;EventSent;1126
16;28;27;AckSent;2334
16;28;28;AckSent;2835
16;28;29;AckSent;2646
16;28;30;AckSent;3663
16;28;31;AckSent;1235
16;28;31;EventSent;7712
16;28;32;AckSent;906
16;28;32;EventSent;6068
16;28;33;AckSent;1436
16;28;33;EventSent;5757
16;28;34;AckSent;1844
16;28;35;AckSent;1914
16;28;35;EventSent;2672
16;28;36;AckSent;2352
16;28;36;EventSent;9784
16;28;37;AckSent;793
16;28;37;EventSent;10129
16;28;38;AckSent;2462
16;28;38;EventSent;1510
16;28;39;AckSent;2197
16;28;39;EventSent;1576
16;28;40;AckSent;2007
16;28;40;EventSent;8591
16;28;41;AckSent;1533
16;28;41;EventSent;7375
16;28;42;EventSent;3
16;28;41;EventSent;2
16;28;42;AckSent;1532
16;28;42;EventSent;2973
16;28;43;AckSent;2247
16;28;44;AckSent;1859
16;28;45;AckSent;1853
16;28;46;AckSent;1710
16;28;47;AckSent;1540
16;28;48;AckSent;1023
16;28;48;EventSent;7758
16;28;49;AckSent;1604
16;28;49;EventSent;10093
16;28;50;AckSent;1936
16;28;50;EventSent;6151
16;28;51;AckSent;3410
16;28;52;AckSent;2091
16;28;52;EventSent;6580
16;28;53;AckSent;1042
16;28;53;EventSent;9854
16;28;54;AckSent;2187
16;28;54;EventSent;7308
16;28;55;AckSent;2287
16;28;56;AckSent;2908
16;28;57;AckSent;2306
16;28;58;AckSent;1173
16;28;59;AckSent;1870
16;28;59;EventSent;315
16;29;00;AckSent;1261
16;29;00;EventSent;9440
16;29;01;AckSent;786
16;29;01;EventSent;9695
16;29;02;AckSent;1374
16;29;02;EventSent;4288
16;29;03;AckSent;3509
16;29;04;AckSent;1870
16;29;05;AckSent;3171
16;29;05;EventSent;1831
16;29;06;AckSent;1900
16;29;06;EventSent;2902
16;29;07;AckSent;1436
16;29;07;EventSent;2466
16;29;08;AckSent;2012
16;29;09;AckSent;1820
16;29;10;AckSent;1868
16;29;11;AckSent;1403
16;29;12;AckSent;1395
16;29;13;AckSent;1303
16;29;14;AckSent;1279
16;29;14;EventSent;7672
16;29;15;AckSent;1167
16;29;15;EventSent;9362
16;29;16;AckSent;1634
16;29;16;EventSent;6930
16;29;17;AckSent;1710
16;29;17;EventSent;8057
16;29;18;AckSent;2536
16;29;18;EventSent;8502
16;29;19;AckSent;3217
16;29;19;EventSent;2936
16;29;20;AckSent;1671
16;29;21;AckSent;1669
16;29;22;AckSent;1686
16;29;23;AckSent;522
16;29;24;AckSent;1550
16;29;25;AckSent;1355
16;29;25;EventSent;3889
16;29;26;AckSent;1304
16;29;26;EventSent;9493
16;29;27;AckSent;1439
16;29;27;EventSent;9664
16;29;28;AckSent;2758
16;29;28;EventSent;794
16;29;29;AckSent;3721
16;29;29;EventSent;114
16;29;30;AckSent;1237
16;29;30;EventSent;5824
16;29;31;AckSent;2256
16;29;31;EventSent;6170
16;29;32;AckSent;2180
16;29;32;EventSent;2247
16;29;33;AckSent;2095
16;29;34;AckSent;1784
16;29;35;AckSent;2322
16;29;36;AckSent;2035
16;29;36;EventSent;1211
16;29;37;AckSent;1474
16;29;37;EventSent;9898
16;29;38;AckSent;1102
16;29;38;EventSent;9259
16;29;39;EventSent;2
16;29;38;EventSent;1
16;29;39;AckSent;1525
16;29;39;EventSent;3532
16;29;40;AckSent;1410
16;29;41;AckSent;1785
16;29;41;EventSent;2568
16;29;42;AckSent;1931
16;29;42;EventSent;4047
16;29;43;AckSent;2416
16;29;43;EventSent;2631
16;29;44;AckSent;2324
16;29;45;AckSent;2666
16;29;46;AckSent;2213
16;29;47;AckSent;1502
16;29;48;AckSent;2323
16;29;49;AckSent;2882
16;29;50;AckSent;1381
16;29;50;EventSent;6811
16;29;51;AckSent;797
16;29;51;EventSent;9953
16;29;52;AckSent;964
16;29;52;EventSent;7330
16;29;53;AckSent;2949
16;29;54;AckSent;4288
16;29;55;AckSent;3487
16;29;56;AckSent;1498
16;29;57;AckSent;1447
16;29;57;EventSent;144
16;29;58;EventSent;8
16;29;57;AckSent;1
16;29;58;EventSent;3
16;29;57;EventSent;5
16;29;58;AckSent;1390
16;29;58;EventSent;9792
16;29;59;AckSent;822
16;29;59;EventSent;9937
16;30;00;EventSent;6
16;29;59;EventSent;2
16;30;00;AckSent;2312
16;30;00;EventSent;3945
16;30;01;AckSent;2301
16;30;02;AckSent;1935
16;30;03;AckSent;2141
16;30;03;EventSent;635
16;30;04;EventSent;6
16;30;03;EventSent;1
16;30;04;AckSent;1191
16;30;04;EventSent;5776
16;30;05;AckSent;1612
16;30;05;EventSent;5661
16;30;06;AckSent;2895
16;30;06;EventSent;1269
16;30;07;AckSent;1771
16;30;07;EventSent;8735
16;30;08;AckSent;1672
16;30;08;EventSent;10119
16;30;09;AckSent;2339
16;30;09;EventSent;4997
16;30;10;AckSent;2453
16;30;10;EventSent;3980
16;30;11;AckSent;2506
16;30;11;EventSent;10066
16;30;12;AckSent;2196
16;30;12;EventSent;9695
16;30;13;AckSent;2252
16;30;14;AckSent;1649
