hour;minute;second;event;total
16;26;02;EventSent;1005
16;26;03;EventSent;1
16;26;02;EventSent;1
16;26;03;EventSent;2952
16;26;04;EventSent;3
16;26;03;EventSent;2
16;26;04;EventSent;1
16;26;03;EventSent;1
16;26;04;EventSent;1
16;26;03;EventSent;1
16;26;04;EventSent;26
16;26;03;EventSent;2
16;26;04;EventSent;2829
16;26;05;EventSent;12
16;26;04;EventSent;1
16;26;05;EventSent;25
16;26;04;EventSent;6
16;26;05;EventSent;1
16;26;04;EventSent;2
16;26;05;EventSent;2505
16;26;06;EventSent;19
16;26;05;EventSent;2
16;26;06;EventSent;2275
16;26;07;EventSent;3354
16;26;08;EventSent;2
16;26;07;EventSent;1
16;26;08;EventSent;6
16;26;07;EventSent;2
16;26;08;EventSent;2
16;26;07;EventSent;1
16;26;08;EventSent;3364
16;26;09;EventSent;12
16;26;08;EventSent;2
16;26;09;EventSent;10
16;26;08;EventSent;1
16;26;09;EventSent;3368
16;26;10;EventSent;1859
16;26;11;EventSent;3315
16;26;12;EventSent;1
16;26;11;EventSent;5
16;26;12;EventSent;4033
16;26;13;EventSent;4
16;26;12;EventSent;1
16;26;13;EventSent;16
16;26;12;EventSent;3
16;26;13;EventSent;1
16;26;12;EventSent;1
16;26;13;EventSent;2
16;26;12;EventSent;1
16;26;13;EventSent;16
16;26;12;EventSent;1
16;26;13;EventSent;2
16;26;12;EventSent;1
16;26;13;EventSent;1
16;26;12;EventSent;1
16;26;13;EventSent;1
16;26;12;EventSent;2
16;26;13;EventSent;3031
16;26;14;EventSent;3969
16;26;15;EventSent;27
16;26;14;EventSent;3
16;26;15;EventSent;1
16;26;14;EventSent;1
16;26;15;EventSent;1
16;26;14;EventSent;7
16;26;15;EventSent;13
16;26;14;EventSent;2
16;26;15;EventSent;3095
16;26;16;EventSent;21
16;26;15;EventSent;5
16;26;16;EventSent;4
16;26;15;EventSent;8
16;26;16;EventSent;3737
16;26;17;EventSent;23
16;26;16;EventSent;1
16;26;17;EventSent;27
16;26;16;EventSent;1
16;26;17;EventSent;3
16;26;16;EventSent;1
16;26;17;EventSent;3404
16;26;18;EventSent;1
16;26;17;EventSent;1
16;26;18;EventSent;3498
16;26;19;EventSent;1
16;26;18;EventSent;8
16;26;19;EventSent;1
16;26;18;EventSent;4
16;26;19;EventSent;3439
16;26;20;EventSent;15
16;26;19;EventSent;3
16;26;20;EventSent;3566
16;26;21;EventSent;3685
16;26;22;EventSent;15
16;26;21;EventSent;1
16;26;22;EventSent;4
16;26;21;EventSent;2
16;26;22;EventSent;3770
16;26;23;EventSent;1
16;26;22;EventSent;9
16;26;23;EventSent;2
16;26;22;EventSent;2
16;26;23;EventSent;3
16;26;22;EventSent;1
16;26;23;EventSent;6
16;26;22;EventSent;1
16;26;23;EventSent;3260
16;26;24;EventSent;3760
16;26;25;EventSent;29
16;26;24;EventSent;4
16;26;25;EventSent;7
16;26;24;EventSent;1
16;26;25;EventSent;2339
16;26;26;EventSent;5090
16;26;27;EventSent;1
16;26;26;EventSent;1
16;26;27;EventSent;1
16;26;26;EventSent;2
16;26;27;EventSent;5548
16;26;28;EventSent;1
16;26;27;EventSent;2
16;26;28;EventSent;31
16;26;27;EventSent;2
16;26;28;EventSent;5430
16;26;29;EventSent;24
16;26;28;EventSent;2
16;26;29;EventSent;4
16;26;28;EventSent;4
16;26;29;EventSent;1
16;26;28;EventSent;5
16;26;29;EventSent;1
16;26;28;EventSent;1
16;26;29;EventSent;1
16;26;28;EventSent;2
16;26;29;EventSent;1
16;26;28;EventSent;4
16;26;29;EventSent;5118
16;26;30;EventSent;4
16;26;29;EventSent;1
16;26;30;EventSent;1
16;26;29;EventSent;1
16;26;30;EventSent;1
16;26;29;EventSent;1
16;26;30;EventSent;1
16;26;29;EventSent;1
16;26;30;EventSent;2
16;26;29;EventSent;3
16;26;30;EventSent;5471
16;26;31;EventSent;3
16;26;30;EventSent;1
16;26;31;EventSent;1
16;26;30;EventSent;4
16;26;31;EventSent;2
16;26;30;EventSent;2
16;26;31;EventSent;15
16;26;30;EventSent;1
16;26;31;EventSent;2
16;26;30;EventSent;1
16;26;31;EventSent;4759
16;26;32;EventSent;1
16;26;31;EventSent;1
16;26;32;EventSent;7
16;26;31;EventSent;1
16;26;32;EventSent;1
16;26;31;EventSent;1
16;26;32;EventSent;3741
16;26;33;EventSent;1
16;26;32;EventSent;17
16;26;33;EventSent;3
16;26;32;EventSent;1
16;26;33;EventSent;3664
16;26;34;EventSent;1
16;26;33;EventSent;1
16;26;34;EventSent;3236
16;26;35;EventSent;4
16;26;34;EventSent;2
16;26;35;EventSent;1
16;26;34;EventSent;1
16;26;35;EventSent;3
16;26;34;EventSent;2
16;26;35;EventSent;1293
16;26;36;EventSent;3604
16;26;37;EventSent;4995
16;26;38;EventSent;1
16;26;37;EventSent;2
16;26;38;EventSent;4985
16;26;39;EventSent;2
16;26;38;EventSent;3
16;26;39;EventSent;2
16;26;38;EventSent;1
16;26;39;EventSent;1
16;26;38;EventSent;1
16;26;39;EventSent;4
16;26;38;EventSent;1
16;26;39;EventSent;9
16;26;38;EventSent;3
16;26;39;EventSent;5036
16;26;40;EventSent;3
16;26;39;EventSent;1
16;26;40;EventSent;9
16;26;39;EventSent;1
16;26;40;EventSent;4881
16;26;41;EventSent;1033
16;26;45;EventSent;601
16;26;46;EventSent;2924
16;26;47;EventSent;1
16;26;46;EventSent;1
16;26;47;EventSent;3
16;26;46;EventSent;1
16;26;47;EventSent;7
16;26;46;EventSent;1
16;26;47;EventSent;3169
16;26;48;EventSent;3490
16;26;49;EventSent;1395
16;26;56;EventSent;2062
16;26;57;EventSent;7106
16;26;58;EventSent;1
16;26;57;EventSent;5
16;26;58;EventSent;7700
16;26;59;EventSent;6778
16;27;00;EventSent;5999
16;27;01;EventSent;4
16;27;00;EventSent;1
16;27;01;EventSent;7914
16;27;02;EventSent;5
16;27;01;EventSent;1
16;27;02;EventSent;11
16;27;01;EventSent;1
16;27;02;EventSent;7650
16;27;03;EventSent;2
16;27;02;EventSent;2
16;27;03;EventSent;4
16;27;02;EventSent;1
16;27;03;EventSent;1
16;27;02;EventSent;1
16;27;03;EventSent;1
16;27;02;EventSent;2
16;27;03;EventSent;6843
16;27;04;EventSent;6897
16;27;05;EventSent;8
16;27;04;EventSent;1
16;27;05;EventSent;4
16;27;04;EventSent;1
16;27;05;EventSent;6965
16;27;06;EventSent;6042
16;27;07;EventSent;7088
16;27;08;EventSent;6815
16;27;09;EventSent;4644
16;27;10;EventSent;1
16;27;09;EventSent;2
16;27;10;EventSent;4
16;27;09;EventSent;5
16;27;10;EventSent;6369
16;27;11;EventSent;3
16;27;10;EventSent;1
16;27;11;EventSent;9
16;27;10;EventSent;1
16;27;11;EventSent;8213
16;27;12;EventSent;4
16;27;11;EventSent;1
16;27;12;EventSent;6705
16;27;13;EventSent;7484
16;27;14;EventSent;7145
16;27;15;EventSent;1
16;27;14;EventSent;1
16;27;15;EventSent;8
16;27;14;EventSent;10
16;27;15;EventSent;6696
16;27;16;EventSent;8251
16;27;17;EventSent;7826
16;27;18;EventSent;7823
16;27;19;EventSent;2
16;27;18;EventSent;2
16;27;19;EventSent;1
16;27;18;EventSent;1
16;27;19;EventSent;8196
16;27;20;EventSent;15
16;27;19;EventSent;1
16;27;20;EventSent;8221
16;27;21;EventSent;5423
16;27;22;EventSent;8833
16;27;23;EventSent;7402
16;27;24;EventSent;4871
16;27;25;EventSent;8
16;27;24;EventSent;3
16;27;25;EventSent;6
16;27;24;EventSent;1
16;27;25;EventSent;7698
16;27;26;EventSent;5
16;27;25;EventSent;1
16;27;26;EventSent;6155
16;27;27;EventSent;1
16;27;26;EventSent;1
16;27;27;EventSent;1
16;27;26;EventSent;1
16;27;27;EventSent;1
16;27;26;EventSent;5
16;27;27;EventSent;8697
16;27;28;EventSent;7499
16;27;29;EventSent;6353
16;27;30;EventSent;5
16;27;29;EventSent;1
16;27;30;EventSent;7511
16;27;31;EventSent;1
16;27;30;EventSent;1
16;27;31;EventSent;8421
16;27;32;EventSent;7747
16;27;33;EventSent;6972
16;27;34;EventSent;1
16;27;33;EventSent;3
16;27;34;EventSent;8652
16;27;35;EventSent;1
16;27;34;EventSent;1
16;27;35;EventSent;7161
16;27;36;EventSent;7800
16;27;37;EventSent;1
16;27;36;EventSent;2
16;27;37;EventSent;1
16;27;36;EventSent;1
16;27;37;EventSent;1
16;27;36;EventSent;2
16;27;37;EventSent;9051
16;27;38;EventSent;8850
16;27;39;EventSent;8761
16;27;40;EventSent;8021
16;27;41;EventSent;11
16;27;40;EventSent;5
16;27;41;EventSent;7232
16;27;42;EventSent;7720
16;27;43;EventSent;3
16;27;42;EventSent;1
16;27;43;EventSent;8170
16;27;44;EventSent;7051
16;27;45;EventSent;14
16;27;44;EventSent;1
16;27;45;EventSent;8538
16;27;46;EventSent;8783
16;27;47;EventSent;9248
16;27;48;EventSent;7784
16;27;49;EventSent;14
16;27;48;EventSent;1
16;27;49;EventSent;6766
16;27;50;EventSent;6896
16;27;51;EventSent;7947
16;27;52;EventSent;7610
16;27;53;EventSent;7032
16;27;54;EventSent;8021
16;27;55;EventSent;6659
16;27;56;EventSent;2
16;27;55;EventSent;5
16;27;56;EventSent;9
16;27;55;EventSent;1
16;27;56;EventSent;8
16;27;55;EventSent;1
16;27;56;EventSent;2
16;27;55;EventSent;2
16;27;56;EventSent;5382
16;27;57;EventSent;5199
16;27;58;EventSent;8296
16;27;59;EventSent;26
16;27;58;EventSent;1
16;27;59;EventSent;7461
16;28;00;EventSent;7384
16;28;01;EventSent;8172
16;28;02;EventSent;7889
16;28;03;EventSent;7194
16;28;04;EventSent;5409
16;28;05;EventSent;7269
16;28;06;EventSent;146
16;28;05;EventSent;2
16;28;06;EventSent;1
16;28;05;EventSent;1
16;28;06;EventSent;6177
16;28;07;EventSent;5877
16;28;08;EventSent;8813
16;28;09;EventSent;5501
16;28;10;EventSent;7194
16;28;11;EventSent;6541
16;28;12;EventSent;9053
16;28;13;EventSent;7834
16;28;14;EventSent;8482
16;28;15;EventSent;7257
16;28;16;EventSent;6179
16;28;17;EventSent;7861
16;28;18;EventSent;14
16;28;17;EventSent;1
16;28;18;EventSent;8224
16;28;19;EventSent;5589
16;28;20;EventSent;8863
16;28;21;EventSent;6917
16;28;22;EventSent;8086
16;28;23;EventSent;8500
16;28;24;EventSent;6794
16;28;25;EventSent;7289
16;28;26;EventSent;4875
16;28;27;EventSent;6588
16;28;28;EventSent;7742
16;28;29;EventSent;6599
16;28;30;EventSent;8
16;28;29;EventSent;1
16;28;30;EventSent;3
16;28;29;EventSent;4
16;28;30;EventSent;8603
16;28;31;EventSent;6682
16;28;32;EventSent;6977
16;28;33;EventSent;24
16;28;32;EventSent;1
16;28;33;EventSent;6183
16;28;34;EventSent;4096
16;28;35;EventSent;17
16;28;34;EventSent;1
16;28;35;EventSent;2292
16;28;36;EventSent;6435
16;28;37;EventSent;29
16;28;36;EventSent;1
16;28;37;EventSent;7544
16;28;38;EventSent;2
16;28;37;EventSent;1
16;28;38;EventSent;8132
16;28;39;EventSent;6658
16;28;40;EventSent;33
16;28;39;EventSent;1
16;28;40;EventSent;1
16;28;39;EventSent;1
16;28;40;EventSent;5720
16;28;41;EventSent;6016
16;28;42;EventSent;16
16;28;41;EventSent;1
16;28;42;EventSent;7745
16;28;43;EventSent;6140
16;28;44;EventSent;3
16;28;43;EventSent;10
16;28;44;EventSent;14
16;28;43;EventSent;6
16;28;44;EventSent;7643
16;28;45;EventSent;4411
16;28;46;EventSent;1
16;28;45;EventSent;1
16;28;46;EventSent;2
16;28;45;EventSent;1
16;28;46;EventSent;2
16;28;45;EventSent;1
16;28;46;EventSent;1
16;28;45;EventSent;5
16;28;46;EventSent;5
16;28;45;EventSent;3
16;28;46;EventSent;6529
16;28;47;EventSent;6908
16;28;48;EventSent;5
16;28;47;EventSent;1
16;28;48;EventSent;3
16;28;47;EventSent;12
16;28;48;EventSent;2
16;28;47;EventSent;1
16;28;48;EventSent;1
16;28;47;EventSent;1
16;28;48;EventSent;7444
16;28;49;EventSent;8235
16;28;50;EventSent;8299
16;28;51;EventSent;7052
16;28;52;EventSent;7340
16;28;53;EventSent;15
16;28;52;EventSent;1
16;28;53;EventSent;6
16;28;52;EventSent;1
16;28;53;EventSent;8193
16;28;54;EventSent;6810
16;28;55;EventSent;1
16;28;54;EventSent;1
16;28;55;EventSent;8
16;28;54;EventSent;2
16;28;55;EventSent;1
16;28;54;EventSent;1
16;28;55;EventSent;4629
16;28;56;EventSent;5489
16;28;57;EventSent;8007
16;28;58;EventSent;7649
16;28;59;EventSent;5341
16;29;00;EventSent;7451
16;29;01;EventSent;6434
16;29;02;EventSent;8354
16;29;03;EventSent;1
16;29;02;EventSent;3
16;29;03;EventSent;1
16;29;02;EventSent;1
16;29;03;EventSent;6293
16;29;04;EventSent;7463
16;29;05;EventSent;16
16;29;04;EventSent;1
16;29;05;EventSent;17
16;29;04;EventSent;1
16;29;05;EventSent;5961
16;29;06;EventSent;8135
16;29;07;EventSent;8823
16;29;08;EventSent;8213
16;29;09;EventSent;39
16;29;08;EventSent;1
16;29;09;EventSent;6196
16;29;10;EventSent;7051
16;29;11;EventSent;2
16;29;10;EventSent;2
16;29;11;EventSent;7941
16;29;12;EventSent;6902
16;29;13;EventSent;7290
16;29;14;EventSent;7433
16;29;15;EventSent;7042
16;29;16;EventSent;7354
16;29;17;EventSent;6872
16;29;18;EventSent;5580
16;29;19;EventSent;6933
16;29;20;EventSent;7410
16;29;21;EventSent;7607
16;29;22;EventSent;8994
16;29;23;EventSent;1
16;29;22;EventSent;1
16;29;23;EventSent;7524
16;29;24;EventSent;7543
16;29;25;EventSent;5762
16;29;26;EventSent;7099
16;29;27;EventSent;8277
16;29;28;EventSent;7720
16;29;29;EventSent;11
16;29;28;EventSent;1
16;29;29;EventSent;7054
16;29;30;EventSent;6934
16;29;31;EventSent;8092
16;29;32;EventSent;13
16;29;31;EventSent;1
16;29;32;EventSent;2
16;29;31;EventSent;3
16;29;32;EventSent;5809
16;29;33;EventSent;7243
16;29;34;EventSent;8157
16;29;35;EventSent;7486
16;29;36;EventSent;8148
16;29;37;EventSent;6840
16;29;38;EventSent;7824
16;29;39;EventSent;8073
16;29;40;EventSent;8565
16;29;41;EventSent;7980
16;29;42;EventSent;81
16;29;41;EventSent;1
16;29;42;EventSent;4
16;29;41;EventSent;1
16;29;42;EventSent;6542
16;29;43;EventSent;9198
16;29;44;EventSent;7201
16;29;45;EventSent;9067
16;29;46;EventSent;5662
16;29;47;EventSent;6530
16;29;48;EventSent;7203
16;29;49;EventSent;1
16;29;48;EventSent;1
16;29;49;EventSent;8
16;29;48;EventSent;2
16;29;49;EventSent;1
16;29;48;EventSent;5
16;29;49;EventSent;2
16;29;48;EventSent;1
16;29;49;EventSent;2
16;29;48;EventSent;1
16;29;49;EventSent;1
16;29;48;EventSent;9
16;29;49;EventSent;7
16;29;48;EventSent;1
16;29;49;EventSent;6884
16;29;50;EventSent;7942
16;29;51;EventSent;7004
16;29;52;EventSent;6152
16;29;53;EventSent;7454
16;29;54;EventSent;8108
16;29;55;EventSent;5821
16;29;56;EventSent;4
16;29;55;EventSent;1
16;29;56;EventSent;8271
16;29;57;EventSent;5618
16;29;58;EventSent;9
16;29;57;EventSent;1
16;29;58;EventSent;20
16;29;57;EventSent;4
16;29;58;EventSent;8320
16;29;59;EventSent;7689
16;30;00;EventSent;3
16;29;59;EventSent;1
16;30;00;EventSent;7645
16;30;01;EventSent;6648
16;30;02;EventSent;7915
