hour;minute;second;event;total
16;17;38;EventSent;584
16;17;39;EventSent;3199
16;17;40;AckSent;3
16;17;40;EventSent;59
16;17;39;EventSent;3
16;17;40;EventSent;12
16;17;39;EventSent;1
16;17;40;EventSent;1
16;17;39;EventSent;1
16;17;40;AckSent;124
16;17;40;EventSent;2549
16;17;41;EventSent;10
16;17;40;AckSent;1
16;17;40;EventSent;1
16;17;41;AckSent;1
16;17;40;EventSent;1
16;17;41;EventSent;1
16;17;40;EventSent;2
16;17;41;EventSent;4
16;17;40;EventSent;2
16;17;41;EventSent;1
16;17;40;EventSent;1
16;17;41;EventSent;1
16;17;40;EventSent;7
16;17;41;EventSent;1
16;17;40;EventSent;1
16;17;41;AckSent;171
16;17;41;EventSent;2549
16;17;42;EventSent;99
16;17;41;EventSent;1
16;17;42;EventSent;22
16;17;41;EventSent;1
16;17;42;EventSent;1
16;17;41;EventSent;6
16;17;42;AckSent;167
16;17;42;EventSent;3218
16;17;43;AckSent;1
16;17;43;EventSent;68
16;17;42;EventSent;2
16;17;43;AckSent;3
16;17;43;EventSent;18
16;17;42;EventSent;2
16;17;43;AckSent;134
16;17;43;EventSent;3341
16;17;44;EventSent;1
16;17;43;EventSent;1
16;17;44;EventSent;5
16;17;43;AckSent;1
16;17;43;EventSent;1
16;17;44;EventSent;3
16;17;43;EventSent;1
16;17;44;EventSent;7
16;17;43;EventSent;1
16;17;44;EventSent;1
16;17;43;EventSent;1
16;17;44;AckSent;1
16;17;44;EventSent;32
16;17;43;EventSent;2
16;17;44;AckSent;135
16;17;44;EventSent;3508
16;17;45;EventSent;1
16;17;44;EventSent;3
16;17;45;EventSent;2
16;17;44;EventSent;1
16;17;45;AckSent;81
16;17;45;EventSent;3695
16;17;46;EventSent;1
16;17;45;EventSent;1
16;17;46;AckSent;111
16;17;46;EventSent;3843
16;17;47;EventSent;1
16;17;46;EventSent;2
16;17;47;EventSent;1
16;17;46;EventSent;1
16;17;47;EventSent;1
16;17;46;EventSent;3
16;17;47;AckSent;76
16;17;47;EventSent;3567
16;17;48;AckSent;60
16;17;48;EventSent;3508
16;17;49;EventSent;3
16;17;48;EventSent;1
16;17;49;AckSent;77
16;17;49;EventSent;934
16;17;50;AckSent;94
16;17;51;AckSent;83
16;17;52;AckSent;94
16;17;53;AckSent;54
16;17;54;AckSent;57
16;17;55;AckSent;69
16;17;56;AckSent;84
16;17;57;AckSent;73
16;17;58;AckSent;44
16;17;59;AckSent;69
16;18;00;AckSent;65
16;18;01;AckSent;54
16;18;02;AckSent;58
16;18;03;AckSent;73
16;18;04;AckSent;51
16;18;05;AckSent;54
16;18;06;AckSent;37
16;18;07;AckSent;36
16;18;08;AckSent;57
16;18;09;AckSent;50
16;18;10;AckSent;48
16;18;11;AckSent;60
16;18;12;AckSent;29
16;18;13;AckSent;46
16;18;14;AckSent;45
16;18;15;AckSent;54
16;18;16;AckSent;58
16;18;17;AckSent;51
16;18;18;AckSent;46
16;18;19;AckSent;49
16;18;20;AckSent;44
16;18;21;AckSent;77
16;18;22;AckSent;122
16;18;23;AckSent;89
16;18;24;AckSent;110
16;18;25;AckSent;11
16;18;26;AckSent;46
16;18;27;AckSent;62
16;18;28;AckSent;64
16;18;29;AckSent;52
16;18;30;AckSent;131
16;18;31;AckSent;246
16;18;32;AckSent;280
16;18;33;AckSent;189
16;18;34;AckSent;179
16;18;35;AckSent;172
16;18;36;AckSent;83
16;18;37;AckSent;509
16;18;37;EventSent;4732
16;18;38;AckSent;211
16;18;38;EventSent;9016
16;18;39;AckSent;208
16;18;39;EventSent;8336
16;18;40;AckSent;296
16;18;40;EventSent;4408
16;18;41;AckSent;373
16;18;41;EventSent;6732
16;18;42;AckSent;607
16;18;42;EventSent;2072
16;18;43;AckSent;495
16;18;44;AckSent;447
16;18;45;AckSent;513
16;18;46;AckSent;598
16;18;47;AckSent;304
16;18;48;AckSent;417
16;18;49;AckSent;298
16;18;50;AckSent;218
16;18;51;AckSent;786
16;18;52;AckSent;797
16;18;53;AckSent;782
16;18;54;AckSent;960
16;18;55;AckSent;615
16;18;56;AckSent;841
16;18;57;AckSent;790
16;18;58;AckSent;530
16;18;59;AckSent;1835
16;19;00;AckSent;1884
16;19;00;EventSent;5375
16;19;01;AckSent;809
16;19;01;EventSent;9609
16;19;02;AckSent;527
16;19;02;EventSent;9121
16;19;03;AckSent;1485
16;19;04;AckSent;1445
16;19;05;AckSent;1563
16;19;05;EventSent;3069
16;19;06;AckSent;973
16;19;06;EventSent;10088
16;19;07;AckSent;844
16;19;07;EventSent;9524
16;19;08;AckSent;1556
16;19;08;EventSent;1097
16;19;09;AckSent;3350
16;19;09;EventSent;3092
16;19;10;AckSent;1535
16;19;10;EventSent;9534
16;19;11;AckSent;1200
16;19;11;EventSent;9652
16;19;12;AckSent;1501
16;19;12;EventSent;1867
16;19;13;AckSent;1518
16;19;13;EventSent;2223
16;19;14;AckSent;11
16;19;13;EventSent;22
16;19;14;AckSent;1522
16;19;14;EventSent;9823
16;19;15;AckSent;1091
16;19;15;EventSent;9440
16;19;16;AckSent;2372
16;19;16;EventSent;2257
16;19;17;AckSent;3499
16;19;18;AckSent;2064
16;19;18;EventSent;2506
16;19;19;AckSent;1382
16;19;19;EventSent;10135
16;19;20;AckSent;483
16;19;20;EventSent;9840
16;19;21;AckSent;2533
16;19;21;EventSent;1428
16;19;22;AckSent;1677
16;19;22;EventSent;1808
16;19;23;EventSent;4
16;19;22;EventSent;1
16;19;23;AckSent;1
16;19;23;EventSent;4
16;19;22;EventSent;1
16;19;23;EventSent;2
16;19;22;EventSent;2
16;19;23;AckSent;1120
16;19;23;EventSent;8345
16;19;24;AckSent;1102
16;19;24;EventSent;8102
16;19;25;AckSent;1805
16;19;25;EventSent;1323
16;19;26;AckSent;2214
16;19;27;AckSent;1812
16;19;28;AckSent;1694
16;19;29;AckSent;1133
16;19;29;EventSent;4505
16;19;30;EventSent;4
16;19;29;EventSent;1
16;19;30;AckSent;2380
16;19;30;EventSent;10210
16;19;31;AckSent;1523
16;19;31;EventSent;9011
16;19;32;AckSent;1433
16;19;32;EventSent;2734
16;19;33;AckSent;1889
16;19;33;EventSent;7321
16;19;34;AckSent;1739
16;19;34;EventSent;7026
16;19;35;AckSent;1382
16;19;35;EventSent;433
16;19;36;AckSent;1245
16;19;37;AckSent;1226
16;19;38;AckSent;1316
16;19;39;AckSent;1068
16;19;40;AckSent;902
16;19;40;EventSent;6775
16;19;41;AckSent;1899
16;19;41;EventSent;10262
16;19;42;AckSent;2614
16;19;42;EventSent;6831
16;19;43;AckSent;4473
16;19;44;AckSent;1891
16;19;44;EventSent;806
16;19;45;AckSent;802
16;19;45;EventSent;9282
16;19;46;EventSent;1
16;19;45;EventSent;1
16;19;46;EventSent;1
16;19;45;EventSent;1
16;19;46;AckSent;787
16;19;46;EventSent;9415
16;19;47;AckSent;1339
16;19;47;EventSent;4244
16;19;48;AckSent;1598
16;19;48;EventSent;5732
16;19;49;AckSent;1441
16;19;49;EventSent;9909
16;19;50;AckSent;1068
16;19;50;EventSent;8124
16;19;51;AckSent;3925
16;19;52;AckSent;2899
16;19;52;EventSent;6093
16;19;53;AckSent;1338
16;19;53;EventSent;8778
16;19;54;AckSent;1283
16;19;54;EventSent;8892
16;19;55;AckSent;1989
16;19;55;EventSent;53
16;19;56;AckSent;2023
16;19;56;EventSent;3535
16;19;57;AckSent;1128
16;19;57;EventSent;9422
16;19;58;AckSent;992
16;19;58;EventSent;9274
16;19;59;EventSent;1
16;19;58;EventSent;3
16;19;59;EventSent;1
16;19;58;EventSent;2
16;19;59;EventSent;2
16;19;58;EventSent;1
16;19;59;AckSent;2399
16;19;59;EventSent;1652
16;20;00;AckSent;3068
16;20;00;EventSent;372
16;20;01;AckSent;2377
16;20;01;EventSent;9440
16;20;02;AckSent;675
16;20;02;EventSent;9319
16;20;03;EventSent;2
16;20;02;EventSent;1
16;20;03;AckSent;1723
16;20;03;EventSent;4666
16;20;04;AckSent;2058
16;20;05;AckSent;1295
16;20;05;EventSent;1527
16;20;06;AckSent;1397
16;20;06;EventSent;9975
16;20;07;AckSent;1494
16;20;07;EventSent;10240
16;20;08;AckSent;1981
16;20;08;EventSent;1979
16;20;09;AckSent;1397
16;20;10;AckSent;1155
16;20;11;AckSent;1350
16;20;11;EventSent;4822
16;20;12;AckSent;1502
16;20;12;EventSent;8222
16;20;13;AckSent;971
16;20;13;EventSent;9563
16;20;14;AckSent;1829
16;20;14;EventSent;1174
16;20;15;AckSent;2820
16;20;16;AckSent;1297
16;20;16;EventSent;8066
16;20;17;EventSent;2
16;20;16;EventSent;3
16;20;17;EventSent;2
16;20;16;EventSent;1
16;20;17;EventSent;1
16;20;16;EventSent;1
16;20;17;AckSent;1508
16;20;17;EventSent;9325
16;20;18;AckSent;1205
16;20;18;EventSent;6352
16;20;19;AckSent;2421
16;20;20;AckSent;2053
16;20;20;EventSent;28
16;20;21;EventSent;12
16;20;20;EventSent;3
16;20;21;EventSent;4
16;20;20;AckSent;1
16;20;20;EventSent;6
16;20;21;AckSent;873
16;20;21;EventSent;9570
16;20;22;AckSent;717
16;20;22;EventSent;9925
16;20;23;AckSent;2048
16;20;23;EventSent;4294
16;20;24;AckSent;2660
16;20;25;AckSent;2163
16;20;25;EventSent;1193
16;20;26;AckSent;1341
16;20;26;EventSent;9872
16;20;27;AckSent;1903
16;20;27;EventSent;9368
16;20;28;AckSent;1592
16;20;28;EventSent;3507
16;20;29;AckSent;1897
16;20;30;AckSent;1890
16;20;30;EventSent;2171
16;20;31;AckSent;1605
16;20;31;EventSent;9472
16;20;32;EventSent;4
16;20;31;EventSent;18
16;20;32;AckSent;1226
16;20;32;EventSent;10083
16;20;33;AckSent;1725
16;20;33;EventSent;2056
16;20;34;AckSent;2631
16;20;35;AckSent;2016
16;20;35;EventSent;5232
16;20;36;AckSent;2341
16;20;36;EventSent;7407
16;20;37;AckSent;1104
16;20;37;EventSent;5994
16;20;38;AckSent;1450
16;20;39;AckSent;1545
16;20;40;AckSent;2247
16;20;40;EventSent;8994
16;20;41;AckSent;1680
16;20;41;EventSent;9390
16;20;42;AckSent;2
16;20;42;EventSent;8
16;20;41;EventSent;2
16;20;42;AckSent;1280
16;20;42;EventSent;5629
16;20;43;AckSent;2242
16;20;43;EventSent;90
16;20;44;AckSent;1021
16;20;44;EventSent;9108
16;20;45;AckSent;1271
16;20;45;EventSent;9876
16;20;46;AckSent;1691
16;20;46;EventSent;4633
16;20;47;AckSent;3806
16;20;48;AckSent;1952
16;20;48;EventSent;5188
16;20;49;AckSent;1069
16;20;49;EventSent;5980
16;20;50;AckSent;1338
16;20;50;EventSent;3273
16;20;51;AckSent;2106
16;20;52;AckSent;1506
16;20;53;AckSent;1250
16;20;53;EventSent;6140
16;20;54;EventSent;2
16;20;53;EventSent;1
16;20;54;EventSent;1
16;20;53;EventSent;3
16;20;54;AckSent;797
16;20;54;EventSent;9300
16;20;55;EventSent;1
16;20;54;EventSent;1
16;20;55;AckSent;891
16;20;55;EventSent;6468
16;20;56;AckSent;3178
16;20;56;EventSent;2025
16;20;57;AckSent;4339
16;20;57;EventSent;2881
16;20;58;AckSent;1142
16;20;58;EventSent;8242
16;20;59;AckSent;1765
16;20;59;EventSent;7818
16;21;00;AckSent;2438
16;21;00;EventSent;1410
16;21;01;AckSent;24
16;21;01;EventSent;347
16;21;00;EventSent;1
16;21;01;AckSent;1283
16;21;01;EventSent;8057
16;21;02;AckSent;1249
16;21;02;EventSent;9521
16;21;03;AckSent;1407
16;21;03;EventSent;5819
16;21;04;AckSent;2037
16;21;05;AckSent;1566
16;21;05;EventSent;1883
16;21;06;AckSent;1319
16;21;06;EventSent;8110
16;21;07;AckSent;1541
16;21;07;EventSent;8856
16;21;08;AckSent;3155
16;21;08;EventSent;1889
16;21;09;AckSent;1951
16;21;09;EventSent;4092
16;21;10;AckSent;1206
16;21;10;EventSent;9771
16;21;11;AckSent;1537
16;21;11;EventSent;8690
16;21;12;AckSent;2160
16;21;13;AckSent;1607
16;21;14;AckSent;1584
16;21;14;EventSent;3744
16;21;15;AckSent;1653
16;21;15;EventSent;6490
16;21;16;AckSent;1603
16;21;16;EventSent;5185
16;21;17;AckSent;1800
16;21;18;AckSent;1633
16;21;19;AckSent;2269
16;21;20;AckSent;2064
16;21;21;AckSent;1807
16;21;22;AckSent;1950
16;21;22;EventSent;2500
16;21;23;AckSent;1021
16;21;23;EventSent;9976
16;21;24;AckSent;946
16;21;24;EventSent;9885
16;21;25;AckSent;2420
16;21;25;EventSent;1684
16;21;26;AckSent;2723
16;21;27;AckSent;2056
16;21;28;AckSent;2153
16;21;28;EventSent;953
16;21;29;AckSent;1260
16;21;29;EventSent;9596
16;21;30;AckSent;1273
16;21;30;EventSent;9672
16;21;31;AckSent;1768
16;21;31;EventSent;3695
16;21;32;AckSent;1811
16;21;32;EventSent;4994
16;21;33;EventSent;264
16;21;32;AckSent;1
16;21;33;AckSent;3
16;21;33;EventSent;7
16;21;32;EventSent;1
16;21;33;AckSent;745
16;21;33;EventSent;8306
16;21;34;EventSent;11
16;21;33;EventSent;1
16;21;34;AckSent;993
