hour;minute;second;event;total
11;09;43;AckSent;159
11;09;44;AckSent;260
11;09;45;AckSent;316
11;09;46;AckSent;271
11;09;47;AckSent;296
11;09;48;AckSent;304
11;09;49;AckSent;276
11;09;50;AckSent;306
11;09;51;AckSent;282
11;09;52;AckSent;295
11;09;53;AckSent;331
11;09;54;AckSent;290
11;09;55;AckSent;315
11;09;56;AckSent;298
11;09;57;AckSent;290
11;09;58;AckSent;324
11;09;59;AckSent;315
11;10;00;AckSent;323
11;10;01;AckSent;310
11;10;02;AckSent;350
11;10;03;AckSent;351
11;10;04;AckSent;337
11;10;05;AckSent;330
11;10;06;AckSent;307
11;10;07;AckSent;352
11;10;08;AckSent;319
11;10;09;AckSent;321
11;10;10;AckSent;309
11;10;11;AckSent;335
11;10;12;AckSent;345
11;10;13;AckSent;325
11;10;14;AckSent;324
11;10;15;AckSent;367
11;10;16;AckSent;339
11;10;17;AckSent;345
11;10;18;AckSent;353
11;10;19;AckSent;374
11;10;20;AckSent;347
11;10;21;AckSent;329
11;10;22;AckSent;297
11;10;23;AckSent;310
11;10;24;AckSent;285
11;10;25;AckSent;353
11;10;26;AckSent;344
11;10;27;AckSent;294
11;10;28;AckSent;365
11;10;29;AckSent;327
11;10;30;AckSent;320
11;10;31;AckSent;304
11;10;32;AckSent;349
11;10;33;AckSent;349
11;10;34;AckSent;317
11;10;35;AckSent;328
11;10;36;AckSent;344
11;10;37;AckSent;329
11;10;38;AckSent;357
11;10;39;AckSent;322
11;10;40;AckSent;342
11;10;41;AckSent;328
11;10;42;AckSent;331
11;10;43;AckSent;343
11;10;44;AckSent;331
11;10;45;AckSent;338
11;10;46;AckSent;304
11;10;47;AckSent;340
11;10;48;AckSent;308
11;10;49;AckSent;365
11;10;50;AckSent;333
11;10;51;AckSent;383
11;10;52;AckSent;333
11;10;53;AckSent;362
11;10;54;AckSent;366
11;10;55;AckSent;330
11;10;56;AckSent;359
11;10;57;AckSent;357
11;10;58;AckSent;361
11;10;59;AckSent;345
11;11;00;AckSent;337
11;11;01;AckSent;345
11;11;02;AckSent;357
11;11;03;AckSent;331
11;11;04;AckSent;331
11;11;05;AckSent;350
11;11;06;AckSent;324
11;11;07;AckSent;359
11;11;08;AckSent;324
11;11;09;AckSent;341
11;11;10;AckSent;387
11;11;11;AckSent;327
11;11;12;AckSent;358
11;11;13;AckSent;318
11;11;14;AckSent;335
11;11;15;AckSent;297
11;11;16;AckSent;357
11;11;17;AckSent;341
11;11;18;AckSent;354
11;11;19;AckSent;347
11;11;20;AckSent;365
11;11;21;AckSent;346
11;11;22;AckSent;339
11;11;23;AckSent;382
11;11;24;AckSent;306
11;11;25;AckSent;327
11;11;26;AckSent;326
11;11;27;AckSent;343
11;11;28;AckSent;348
11;11;29;AckSent;367
11;11;30;AckSent;339
11;11;31;AckSent;347
11;11;32;AckSent;349
11;11;33;AckSent;328
11;11;34;AckSent;338
11;11;35;AckSent;359
11;11;36;AckSent;298
11;11;37;AckSent;331
11;11;38;AckSent;332
11;11;39;AckSent;354
11;11;40;AckSent;328
11;11;41;AckSent;356
11;11;42;AckSent;344
11;11;43;AckSent;331
11;11;44;AckSent;339
11;11;45;AckSent;346
11;11;46;AckSent;354
11;11;47;AckSent;336
11;11;48;AckSent;334
11;11;49;AckSent;355
11;11;50;AckSent;336
11;11;51;AckSent;339
11;11;52;AckSent;323
11;11;53;AckSent;318
11;11;54;AckSent;343
11;11;55;AckSent;358
11;11;56;AckSent;324
11;11;57;AckSent;344
11;11;58;AckSent;351
11;11;59;AckSent;339
11;12;00;AckSent;409
11;12;01;AckSent;364
11;12;02;AckSent;372
11;12;03;AckSent;352
11;12;04;AckSent;371
11;12;05;AckSent;346
11;12;06;AckSent;338
11;12;07;AckSent;338
11;12;08;AckSent;351
11;12;09;AckSent;341
11;12;10;AckSent;346
11;12;11;AckSent;382
11;12;12;AckSent;355
11;12;13;AckSent;384
11;12;14;AckSent;347
11;12;15;AckSent;356
11;12;16;AckSent;348
11;12;17;AckSent;295
11;12;18;AckSent;376
11;12;19;AckSent;339
11;12;20;AckSent;357
11;12;21;AckSent;350
11;12;22;AckSent;359
11;12;23;AckSent;337
11;12;24;AckSent;319
11;12;25;AckSent;317
11;12;26;AckSent;372
11;12;27;AckSent;333
11;12;28;AckSent;366
11;12;29;AckSent;370
11;12;30;AckSent;353
11;12;31;AckSent;322
11;12;32;AckSent;370
11;12;33;AckSent;353
11;12;34;AckSent;324
11;12;35;AckSent;312
11;12;36;AckSent;362
11;12;37;AckSent;364
11;12;38;AckSent;317
11;12;39;AckSent;326
